Time measurement,Extension,Primary load measurement
"320.27301","0.9442","19.6471"
"320.47299","0.9459","19.6523"
"320.67300","0.9476","19.6528"
"320.87299","0.9492","19.6584"
"321.07300","0.9509","19.6631"
"321.27301","0.9526","19.6668"
"321.47299","0.9542","19.6671"
"321.67300","0.9559","19.6755"
"321.87299","0.9576","19.6767"
"322.07300","0.9592","19.6818"
"322.27301","0.9609","19.6823"
"322.47299","0.9626","19.6909"
"322.67300","0.9642","19.6901"
"322.87299","0.9659","19.6953"
"323.07300","0.9676","19.6996"
"323.27301","0.9692","19.7020"
"323.47299","0.9709","19.7035"
"323.67300","0.9726","19.7103"
"323.87299","0.9742","19.7120"
"324.07300","0.9759","19.7146"
"324.27301","0.9776","19.7168"
"324.47299","0.9792","19.7207"
"324.67300","0.9809","19.7224"
"324.87299","0.9826","19.7259"
"325.07300","0.9842","19.7291"
"325.27301","0.9859","19.7312"
"325.47299","0.9876","19.7334"
"325.67300","0.9892","19.7374"
"325.87299","0.9909","19.7390"
"326.07300","0.9926","19.7424"
"326.27301","0.9942","19.7444"
"326.47299","0.9959","19.7478"
"326.67300","0.9976","19.7513"
"326.87299","0.9992","19.7549"
"327.07300","1.0009","19.7576"
"327.27301","1.0026","19.7619"
"327.47299","1.0042","19.7654"
"327.67300","1.0059","19.7675"
"327.87299","1.0076","19.7713"
"328.07300","1.0092","19.7740"
"328.27301","1.0109","19.7739"
"328.47299","1.0126","19.7774"
"328.67300","1.0142","19.7797"
"328.87299","1.0159","19.7810"
"329.07300","1.0176","19.7843"
"329.27301","1.0192","19.7886"
"329.47299","1.0209","19.7891"
"329.67300","1.0226","19.7921"
"329.87299","1.0242","19.7931"
"330.07300","1.0259","19.7975"
"330.27301","1.0276","19.8002"
"330.47299","1.0292","19.8009"
"330.67300","1.0309","19.8019"
"330.87299","1.0326","19.8080"
"331.07300","1.0342","19.8088"
"331.27301","1.0359","19.8094"
"331.47299","1.0376","19.8136"
"331.67300","1.0392","19.8198"
"331.87299","1.0409","19.8168"
"332.07300","1.0426","19.8195"
"332.27301","1.0442","19.8239"
"332.47299","1.0459","19.8260"
"332.67300","1.0476","19.8261"
"332.87299","1.0492","19.8296"
"333.07300","1.0509","19.8343"
"333.27301","1.0526","19.8341"
"333.47299","1.0542","19.8383"
"333.67300","1.0559","19.8391"
"333.87299","1.0576","19.8398"
"334.07300","1.0592","19.8438"
"334.27301","1.0609","19.8469"
"334.47299","1.0626","19.8458"
"334.67300","1.0642","19.8481"
"334.87299","1.0659","19.8508"
"335.07300","1.0676","19.8541"
"335.27301","1.0692","19.8555"
"335.47299","1.0709","19.8565"
"335.67300","1.0726","19.8584"
"335.87299","1.0742","19.8614"
"336.07300","1.0759","19.8627"
"336.27301","1.0776","19.8642"
"336.47299","1.0792","19.8666"
"336.67300","1.0809","19.8725"
"336.87299","1.0826","19.8699"
"337.07300","1.0842","19.8715"
"337.27301","1.0859","19.8759"
"337.47299","1.0876","19.8800"
"337.67300","1.0892","19.8785"
"337.87299","1.0909","19.8815"
"338.07300","1.0926","19.8833"
"338.27301","1.0942","19.8873"
"338.47299","1.0959","19.8857"
"338.67300","1.0976","19.8881"
"338.87299","1.0992","19.8915"
"339.07300","1.1009","19.8930"
"339.27301","1.1026","19.8938"
"339.47299","1.1042","19.8977"
"339.67300","1.1059","19.9012"
"339.87299","1.1076","19.9011"
"340.07300","1.1092","19.9010"
"340.27301","1.1109","19.9043"
"340.47299","1.1126","19.9058"
"340.67300","1.1142","19.9065"
"340.87299","1.1159","19.9097"
"341.07300","1.1176","19.9098"
"341.27301","1.1192","19.9087"
"341.47299","1.1209","19.9134"
"341.67300","1.1226","19.9138"
"341.87299","1.1242","19.9141"
"342.07300","1.1259","19.9161"
"342.27301","1.1276","19.9205"
"342.47299","1.1292","19.9198"
"342.67300","1.1309","19.9213"
"342.87299","1.1326","19.9228"
"343.07300","1.1342","19.9236"
"343.27301","1.1359","19.9232"
"343.47299","1.1376","19.9269"
"343.67300","1.1392","19.9282"
"343.87299","1.1409","19.9307"
"344.07300","1.1426","19.9329"
"344.27301","1.1442","19.9329"
"344.47299","1.1459","19.9343"
"344.67300","1.1476","19.9386"
"344.87299","1.1492","19.9365"
"345.07300","1.1509","19.9402"
"345.27301","1.1526","19.9429"
"345.47299","1.1542","19.9429"
"345.67300","1.1559","19.9429"
"345.87299","1.1576","19.9460"
"346.07300","1.1592","19.9481"
"346.27301","1.1609","19.9466"
"346.47299","1.1626","19.9471"
"346.67300","1.1642","19.9505"
"346.87299","1.1659","19.9506"
"347.07300","1.1676","19.9519"
"347.27301","1.1692","19.9539"
"347.47299","1.1709","19.9554"
"347.67300","1.1726","19.9561"
"347.87299","1.1742","19.9574"
"348.07300","1.1759","19.9585"
"348.27301","1.1776","19.9611"
"348.47299","1.1792","19.9596"
"348.67300","1.1809","19.9613"
"348.87299","1.1826","19.9627"
"349.07300","1.1842","19.9624"
"349.27301","1.1859","19.9611"
"349.47299","1.1876","19.9643"
"349.67300","1.1892","19.9653"
"349.87299","1.1909","19.9629"
"350.07300","1.1926","19.9640"
"350.27301","1.1942","19.9678"
"350.47299","1.1959","19.9646"
"350.67300","1.1976","19.9666"
"350.87299","1.1992","19.9705"
"351.07300","1.2009","19.9682"
"351.27301","1.2026","19.9672"
"351.47299","1.2042","19.9695"
"351.67300","1.2059","19.9703"
"351.87299","1.2076","19.9712"
"352.07300","1.2092","19.9706"
"352.27301","1.2109","19.9715"
"352.47299","1.2126","19.9709"
"352.67300","1.2142","19.9725"
"352.87299","1.2159","19.9739"
"353.07300","1.2176","19.9737"
"353.27301","1.2192","19.9743"
"353.47299","1.2209","19.9744"
"353.67300","1.2226","19.9755"
"353.87299","1.2242","19.9751"
"354.07300","1.2259","19.9759"
"354.27301","1.2276","19.9773"
"354.47299","1.2292","19.9762"
"354.67300","1.2309","19.9767"
"354.87299","1.2326","19.9760"
"355.07300","1.2342","19.9764"
"355.27301","1.2359","19.9794"
"355.47299","1.2376","19.9765"
"355.67300","1.2392","19.9771"
"355.87299","1.2409","19.9801"
"356.07300","1.2426","19.9786"
"356.27301","1.2442","19.9757"
"356.47299","1.2459","19.9784"
"356.67300","1.2476","19.9797"
"356.87299","1.2492","19.9782"
"357.07300","1.2509","19.9762"
"357.27301","1.2526","19.9759"
"357.47299","1.2542","19.9780"
"357.67300","1.2559","19.9764"
"357.87299","1.2576","19.9755"
"358.07300","1.2592","19.9759"
"358.27301","1.2609","19.9766"
"358.47299","1.2626","19.9734"
"358.67300","1.2642","19.9718"
"358.87299","1.2659","19.9736"
"359.07300","1.2676","19.9688"
"359.27301","1.2692","19.9667"
"359.47299","1.2709","19.9617"
"359.67300","1.2726","19.9478"
"359.87299","1.2742","19.8676"
"359.91800","1.2746","11.6983"

