Time measurement,Extension,Primary load measurement
"323.61200","0.0498","17.6287"
"323.81201","0.0499","17.6290"
"324.00699","0.0500","17.6270"
"324.00800","0.0500","17.6270"
"324.00900","0.0500","17.6270"
"324.20901","0.0500","17.5000"
"324.40900","0.0500","17.3432"
"324.60901","0.0499","17.1867"
"324.80899","0.0498","16.9894"
"325.00900","0.0497","16.7371"
"325.20901","0.0496","16.4865"
"325.40900","0.0495","16.2495"
"325.60901","0.0495","16.0129"
"325.80899","0.0494","15.7823"
"326.00900","0.0493","15.5592"
"326.20901","0.0492","15.3354"
"326.40900","0.0491","15.1143"
"326.60901","0.0490","14.8963"
"326.80899","0.0490","14.6851"
"327.00900","0.0489","14.4706"
"327.20901","0.0488","14.2482"
"327.40900","0.0487","14.0311"
"327.60901","0.0486","13.8260"
"327.80899","0.0485","13.6233"
"328.00900","0.0485","13.4140"
"328.20901","0.0484","13.1981"
"328.40900","0.0483","12.9818"
"328.60901","0.0482","12.7652"
"328.80899","0.0481","12.5439"
"329.00900","0.0480","12.3346"
"329.20901","0.0480","12.1327"
"329.40900","0.0479","11.9339"
"329.60901","0.0478","11.7358"
"329.80899","0.0477","11.5262"
"330.00900","0.0476","11.3193"
"330.20901","0.0475","11.1208"
"330.40900","0.0475","10.9239"
"330.60901","0.0474","10.7222"
"330.80899","0.0473","10.5152"
"331.00900","0.0472","10.3166"
"331.20901","0.0471","10.1175"
"331.40900","0.0470","9.9157"
"331.60901","0.0470","9.7235"
"331.80899","0.0469","9.5358"
"332.00900","0.0468","9.3494"
"332.20901","0.0467","9.1541"
"332.40900","0.0466","8.9537"
"332.60901","0.0465","8.7596"
"332.80899","0.0465","8.5755"
"333.00900","0.0464","8.3913"
"333.20901","0.0463","8.2024"
"333.40900","0.0462","8.0167"
"333.60901","0.0461","7.8339"
"333.80899","0.0460","7.6469"
"334.00900","0.0460","7.4591"
"334.20901","0.0459","7.2782"
"334.40900","0.0458","7.1033"
"334.60901","0.0457","6.9275"
"334.80899","0.0456","6.7432"
"335.00900","0.0455","6.5594"
"335.20901","0.0455","6.3854"
"335.40900","0.0454","6.2195"
"335.60901","0.0453","6.0519"
"335.80899","0.0452","5.8781"
"336.00900","0.0451","5.7100"
"336.20901","0.0450","5.5421"
"336.40900","0.0450","5.3725"
"336.60901","0.0449","5.2034"
"336.80899","0.0448","5.0410"
"337.00900","0.0447","4.8817"
"337.20901","0.0446","4.7262"
"337.40900","0.0445","4.5673"
"337.60901","0.0445","4.4952"
"337.80899","0.0444","4.3442"
"338.00900","0.0443","4.2015"
"338.20901","0.0442","4.0625"
"338.40900","0.0441","3.9268"
"338.60901","0.0440","3.7933"
"338.80899","0.0440","3.6566"
"339.00900","0.0439","3.5179"
"339.20901","0.0438","3.3892"
"339.40900","0.0437","3.2629"
"339.60901","0.0436","3.1413"
"339.80899","0.0435","3.0159"
"340.00900","0.0435","2.8894"
"340.20901","0.0434","2.7678"
"340.40900","0.0433","2.6531"
"340.60901","0.0432","2.5385"
"340.80899","0.0431","2.4159"
"341.00900","0.0430","2.2919"
"341.20901","0.0430","2.1760"
"341.40900","0.0429","2.0594"
"341.60901","0.0428","1.9378"
"341.80899","0.0427","1.8199"
"342.00900","0.0426","1.7033"
"342.20901","0.0425","1.5886"
"342.40900","0.0425","1.4668"
"342.60901","0.0424","1.3456"
"342.80899","0.0423","1.2321"
"343.00900","0.0422","1.1231"
"343.20901","0.0421","1.0129"
"343.40900","0.0420","0.8962"
"343.60901","0.0420","0.7838"
"343.80899","0.0419","0.6725"
"344.00900","0.0418","0.5576"
"344.20901","0.0417","0.4416"
"344.40900","0.0416","0.3322"
"344.60901","0.0415","0.2208"
"344.80899","0.0415","0.1070"
"344.98801","0.0414","-0.0001"
"344.98901","0.0414","-0.0008"
"344.98999","0.0414","-0.0014"
"345.19000","0.0414","0.0476"
"345.39001","0.0414","0.1709"
"345.59000","0.0415","0.3131"
"345.79001","0.0416","0.5274"
"345.98999","0.0417","0.7818"
"346.19000","0.0418","1.0411"
"346.39001","0.0419","1.2734"
"346.59000","0.0419","1.4864"
"346.79001","0.0420","1.7021"
"346.98999","0.0421","1.9204"
"347.19000","0.0422","2.1270"
"347.39001","0.0423","2.3244"
"347.59000","0.0424","2.5214"
"347.79001","0.0424","2.7172"
"347.98999","0.0425","2.9040"
"348.19000","0.0426","3.0844"
"348.39001","0.0427","3.2684"
"348.59000","0.0428","3.4628"
"348.79001","0.0429","3.6571"
"348.98999","0.0429","3.8447"
"349.19000","0.0430","4.0291"
"349.39001","0.0431","4.2208"
"349.59000","0.0432","4.4141"
"349.79001","0.0433","4.5983"
"349.98999","0.0434","4.7857"
"350.19000","0.0434","4.9786"
"350.39001","0.0435","5.1744"
"350.59000","0.0436","5.3660"
"350.79001","0.0437","5.5552"
"350.98999","0.0438","5.7518"
"351.19000","0.0439","5.9527"
"351.39001","0.0439","6.1492"
"351.59000","0.0440","6.3287"
"351.79001","0.0441","6.5086"
"351.98999","0.0442","6.6993"
"352.19000","0.0443","6.8884"
"352.39001","0.0444","7.0718"
"352.59000","0.0444","7.2588"
"352.79001","0.0445","7.4528"
"352.98999","0.0446","7.6474"
"353.19000","0.0447","7.8290"
"353.39001","0.0448","8.0091"
"353.59000","0.0449","8.1926"
"353.79001","0.0449","8.3785"
"353.98999","0.0450","8.5590"
"354.19000","0.0451","8.7290"
"354.39001","0.0452","8.9063"
"354.59000","0.0453","9.0945"
"354.79001","0.0454","9.2755"
"354.98999","0.0454","9.4537"
"355.19000","0.0455","9.6347"
"355.39001","0.0456","9.8176"
"355.59000","0.0457","9.9943"
"355.79001","0.0458","10.1619"
"355.98999","0.0459","10.3324"
"356.19000","0.0459","10.5088"
"356.39001","0.0460","10.6856"
"356.59000","0.0461","10.8444"
"356.79001","0.0462","10.9745"
"356.98999","0.0463","11.1390"
"357.19000","0.0464","11.3129"
"357.39001","0.0464","11.4785"
"357.59000","0.0465","11.6364"
"357.79001","0.0466","11.7918"
"357.98999","0.0467","11.9494"
"358.19000","0.0468","12.1059"
"358.39001","0.0469","12.2558"
"358.59000","0.0469","12.4137"
"358.79001","0.0470","12.5766"
"358.98999","0.0471","12.7379"
"359.19000","0.0472","12.8857"
"359.39001","0.0473","13.0341"
"359.59000","0.0474","13.1926"
"359.79001","0.0474","13.3490"
"359.98999","0.0475","13.4961"
"360.19000","0.0476","13.6470"
"360.39001","0.0477","13.8013"
"360.59000","0.0478","13.9544"
"360.79001","0.0479","14.1049"
"360.98999","0.0479","14.2508"
"361.19000","0.0480","14.4051"
"361.39001","0.0481","14.5645"
"361.59000","0.0482","14.7169"
"361.79001","0.0483","14.8532"
"361.98999","0.0484","14.9937"
"362.19000","0.0484","15.1439"
"362.39001","0.0485","15.2942"
"362.59000","0.0486","15.4397"
"362.79001","0.0487","15.5868"
"362.98999","0.0488","15.7410"
"363.19000","0.0489","15.8892"
"363.39001","0.0489","16.0262"
"363.59000","0.0490","16.1622"
"363.79001","0.0491","16.3060"
"363.98999","0.0492","16.4471"
"364.19000","0.0493","16.5798"
"364.39001","0.0494","16.7044"
"364.59000","0.0494","16.8342"
"364.79001","0.0495","16.9681"
"364.98999","0.0496","17.0905"
"365.19000","0.0497","17.2078"
"365.39001","0.0498","17.3239"
"365.59000","0.0499","17.4335"
"365.79001","0.0499","17.5350"
"365.98999","0.0500","17.6228"
"366.19000","0.0501","17.7062"
"366.39001","0.0502","17.7890"
"366.59000","0.0503","17.8599"
"366.79001","0.0504","17.9084"
"366.98999","0.0504","17.9427"
"367.19000","0.0505","17.9743"
"367.39001","0.0506","17.9906"
"367.59000","0.0507","17.9813"
"367.79001","0.0508","17.9636"
"367.98999","0.0509","17.9478"
"368.19000","0.0509","17.9313"
"368.39001","0.0510","17.9109"
"368.59000","0.0511","17.8945"
"368.79001","0.0512","17.8870"
"368.98999","0.0513","17.8828"
"369.19000","0.0514","17.8737"
"369.39001","0.0514","17.8579"
"369.59000","0.0515","17.8512"
"369.79001","0.0516","17.8541"
"369.98999","0.0517","17.8491"
"370.19000","0.0518","17.8385"
"370.39001","0.0519","17.8359"
"370.59000","0.0519","17.8359"
"370.79001","0.0520","17.8369"
"370.98999","0.0521","17.8300"
"371.19000","0.0522","17.8269"
"371.39001","0.0523","17.8322"
"371.59000","0.0524","17.8356"
"371.79001","0.0524","17.8290"
"371.98999","0.0525","17.8181"
"372.19000","0.0526","17.8186"
"372.39001","0.0527","17.8283"
"372.59000","0.0528","17.8299"
"372.79001","0.0529","17.8269"
"372.98999","0.0529","17.8286"
"373.19000","0.0530","17.8338"
"373.39001","0.0531","17.8349"
"373.59000","0.0532","17.8293"
"373.79001","0.0533","17.8303"
"373.98999","0.0534","17.8371"
"374.19000","0.0534","17.8426"
"374.39001","0.0535","17.8387"
"374.59000","0.0536","17.8340"
"374.79001","0.0537","17.8409"
"374.98999","0.0538","17.8523"
"375.19000","0.0539","17.8523"
"375.39001","0.0539","17.8524"
"375.59000","0.0540","17.8587"
"375.79001","0.0541","17.8604"
"375.98999","0.0542","17.8593"
"376.19000","0.0543","17.8574"
"376.39001","0.0544","17.8622"
"376.59000","0.0544","17.8720"
"376.79001","0.0545","17.8790"
"376.98999","0.0546","17.8730"
"377.19000","0.0547","17.8692"
"377.39001","0.0548","17.8793"
"377.59000","0.0549","17.8905"
"377.79001","0.0549","17.8890"
"377.98999","0.0550","17.8895"
"378.19000","0.0551","17.8946"
"378.39001","0.0552","17.8991"
"378.59000","0.0553","17.8981"
"378.79001","0.0554","17.8958"
"378.98999","0.0554","17.9051"
"379.19000","0.0555","17.9153"
"379.39001","0.0556","17.9198"
"379.59000","0.0557","17.9151"
"379.79001","0.0558","17.9189"
"379.98999","0.0559","17.9285"
"380.19000","0.0559","17.9303"
"380.39001","0.0560","17.9291"
"380.59000","0.0561","17.9339"
"380.79001","0.0562","17.9426"
"380.98999","0.0563","17.9471"
"381.19000","0.0564","17.9479"
"381.39001","0.0564","17.9500"
"381.59000","0.0565","17.9591"
"381.79001","0.0566","17.9683"
"381.98999","0.0567","17.9666"
"382.19000","0.0568","17.9594"
"382.39001","0.0569","17.9646"
"382.59000","0.0569","17.9791"
"382.79001","0.0570","17.9829"
"382.98999","0.0571","17.9839"
"383.19000","0.0572","17.9901"
"383.39001","0.0573","17.9982"
"383.59000","0.0574","18.0020"
"383.79001","0.0574","17.9983"
"383.98999","0.0575","18.0024"
"384.19000","0.0576","18.0093"
"384.39001","0.0577","18.0140"
"384.59000","0.0578","18.0111"
"384.79001","0.0579","18.0109"
"384.98999","0.0579","18.0226"
"385.19000","0.0580","18.0351"
"385.39001","0.0581","18.0358"
"385.59000","0.0582","18.0352"
"385.79001","0.0583","18.0427"
"385.98999","0.0584","18.0480"
"386.19000","0.0584","18.0464"
"386.39001","0.0585","18.0464"
"386.59000","0.0586","18.0536"
"386.79001","0.0587","18.0641"
"386.98999","0.0588","18.0704"
"387.19000","0.0589","18.0646"
"387.39001","0.0589","18.0657"
"387.59000","0.0590","18.0788"
"387.79001","0.0591","18.0876"
"387.98999","0.0592","18.0867"
"388.19000","0.0593","18.0894"
"388.39001","0.0594","18.0942"
"388.59000","0.0594","18.0971"
"388.79001","0.0595","18.0979"
"388.98999","0.0596","18.0994"
"389.19000","0.0597","18.1081"
"389.39001","0.0598","18.1186"
"389.59000","0.0599","18.1230"
"389.79001","0.0599","18.1183"
"389.93201","0.0600","18.1194"
"389.93301","0.0600","18.1194"
"389.93399","0.0600","18.1194"
"390.13400","0.0600","17.9896"
"390.33401","0.0600","17.8380"
"390.53400","0.0599","17.6800"
"390.73401","0.0598","17.4653"
"390.93399","0.0597","17.2116"
"391.13400","0.0596","16.9662"
"391.33401","0.0595","16.7354"
"391.53400","0.0595","16.5046"
"391.73401","0.0594","16.2704"
"391.93399","0.0593","16.0444"
"392.13400","0.0592","15.8305"
"392.33401","0.0591","15.6225"
"392.53400","0.0590","15.4059"
"392.73401","0.0590","15.1919"
"392.93399","0.0589","14.9830"
"393.13400","0.0588","14.7688"
"393.33401","0.0587","14.5508"
"393.53400","0.0586","14.3419"
"393.73401","0.0585","14.1382"
"393.93399","0.0585","13.9330"
"394.13400","0.0584","13.7189"
"394.33401","0.0583","13.5040"
"394.53400","0.0582","13.2994"
"394.73401","0.0581","13.1019"
"394.93399","0.0580","12.9039"
"395.13400","0.0580","12.6973"
"395.33401","0.0579","12.4947"
"395.53400","0.0578","12.2934"
"395.73401","0.0577","12.0889"
"395.93399","0.0576","11.8803"
"396.13400","0.0575","11.6765"
"396.33401","0.0575","11.4782"
"396.53400","0.0574","11.2791"
"396.73401","0.0573","11.0777"
"396.93399","0.0572","10.8774"
"397.13400","0.0571","10.6882"
"397.33401","0.0570","10.5013"
"397.53400","0.0570","10.3103"
"397.73401","0.0569","10.1128"
"397.93399","0.0568","9.9180"
"398.13400","0.0567","9.7236"
"398.33401","0.0566","9.5253"
"398.53400","0.0565","9.3329"
"398.73401","0.0565","9.1499"
"398.93399","0.0564","8.9685"
"399.13400","0.0563","8.7864"
"399.33401","0.0562","8.5981"
"399.53400","0.0561","8.4141"
"399.73401","0.0560","8.2367"
"399.93399","0.0560","8.0612"
"400.13400","0.0559","7.8785"
"400.33401","0.0558","7.6880"
"400.53400","0.0557","7.5083"
"400.73401","0.0556","7.3313"
"400.93399","0.0555","7.1527"
"401.13400","0.0555","6.9818"
"401.33401","0.0554","6.8135"
"401.53400","0.0553","6.6445"
"401.73401","0.0552","6.4711"
"401.93399","0.0551","6.2913"
"402.13400","0.0550","6.1176"
"402.33401","0.0550","5.9554"
"402.53400","0.0549","5.7926"
"402.73401","0.0548","5.6270"
"402.93399","0.0547","5.4623"
"403.13400","0.0546","5.3028"
"403.33401","0.0545","5.1409"
"403.53400","0.0545","4.9790"
"403.73401","0.0544","4.8290"
"403.93399","0.0543","4.7568"
"404.13400","0.0542","4.6034"
"404.33401","0.0541","4.4466"
"404.53400","0.0540","4.2999"
"404.73401","0.0540","4.1682"
"404.93399","0.0539","4.0423"
"405.13400","0.0538","3.9133"
"405.33401","0.0537","3.7789"
"405.53400","0.0536","3.6499"
"405.73401","0.0535","3.5216"
"405.93399","0.0535","3.3891"
"406.13400","0.0534","3.2587"
"406.33401","0.0533","3.1331"
"406.53400","0.0532","3.0117"
"406.73401","0.0531","2.8890"
"406.93399","0.0530","2.7622"
"407.13400","0.0530","2.6418"
"407.33401","0.0529","2.5295"
"407.53400","0.0528","2.4161"
"407.73401","0.0527","2.3006"
"407.93399","0.0526","2.1794"
"408.13400","0.0525","2.0614"
"408.33401","0.0525","1.9366"
"408.53400","0.0524","1.8092"
"408.73401","0.0523","1.6879"
"408.93399","0.0522","1.5733"
"409.13400","0.0521","1.4618"
"409.33401","0.0520","1.3474"
"409.53400","0.0520","1.2294"
"409.73401","0.0519","1.1130"
"409.93399","0.0518","1.0017"
"410.13400","0.0517","0.8911"
"410.33401","0.0516","0.7740"
"410.53400","0.0515","0.6567"
"410.73401","0.0515","0.5455"
"410.93399","0.0514","0.4321"
"411.13400","0.0513","0.3185"
"411.33401","0.0512","0.2082"
"411.53400","0.0511","0.0970"
"411.70700","0.0511","-0.0004"
"411.70801","0.0511","-0.0010"
"411.70901","0.0511","-0.0015"
"411.90900","0.0511","0.0450"
"412.10901","0.0511","0.1567"
"412.30899","0.0512","0.2938"
"412.50900","0.0512","0.5042"
"412.70901","0.0513","0.7613"
"412.90900","0.0514","1.0081"
"413.10901","0.0515","1.2316"
"413.30899","0.0516","1.4552"
"413.50900","0.0517","1.6718"
"413.70901","0.0518","1.8743"
"413.90900","0.0519","2.0736"
"414.10901","0.0519","2.2732"
"414.30899","0.0520","2.4696"
"414.50900","0.0521","2.6588"
"414.70901","0.0522","2.8425"
"414.90900","0.0523","3.0353"
"415.10901","0.0524","3.2283"
"415.30899","0.0524","3.4170"
"415.50900","0.0525","3.5907"
"415.70901","0.0526","3.7691"
"415.90900","0.0527","3.9582"
"416.10901","0.0528","4.1477"
"416.30899","0.0529","4.3353"
"416.50900","0.0529","4.5263"
"416.70901","0.0530","4.7230"
"416.90900","0.0531","4.9179"
"417.10901","0.0532","5.1061"
"417.30899","0.0533","5.2908"
"417.50900","0.0534","5.4842"
"417.70901","0.0534","5.6780"
"417.90900","0.0535","5.8639"
"418.10901","0.0536","6.0416"
"418.30899","0.0537","6.2275"
"418.50900","0.0538","6.4211"
"418.70901","0.0539","6.6103"
"418.90900","0.0539","6.7953"
"419.10901","0.0540","6.9878"
"419.30899","0.0541","7.1758"
"419.50900","0.0542","7.3570"
"419.70901","0.0543","7.5335"
"419.90900","0.0544","7.7124"
"420.10901","0.0544","7.8982"
"420.30899","0.0545","8.0854"
"420.50900","0.0546","8.2623"
"420.70901","0.0547","8.4318"
"420.90900","0.0548","8.6112"
"421.10901","0.0549","8.7981"
"421.30899","0.0549","8.9779"
"421.50900","0.0550","9.1532"
"421.70901","0.0551","9.3336"
"421.90900","0.0552","9.5116"
"422.10901","0.0553","9.6832"
"422.30899","0.0554","9.8489"
"422.50900","0.0554","10.0229"
"422.70901","0.0555","10.2030"
"422.90900","0.0556","10.3832"
"423.10901","0.0557","10.5499"
"423.30899","0.0558","10.7159"
"423.50900","0.0559","10.8706"
"423.70901","0.0559","11.0105"
"423.90900","0.0560","11.1685"
"424.10901","0.0561","11.3321"
"424.30899","0.0562","11.4989"
"424.50900","0.0563","11.6594"
"424.70901","0.0564","11.8111"
"424.90900","0.0564","11.9649"
"425.10901","0.0565","12.1269"
"425.30899","0.0566","12.2934"
"425.50900","0.0567","12.4500"
"425.70901","0.0568","12.5932"
"425.90900","0.0569","12.7429"
"426.10901","0.0569","12.9009"
"426.30899","0.0570","13.0550"
"426.50900","0.0571","13.2066"
"426.70901","0.0572","13.3620"
"426.90900","0.0573","13.5215"
"427.10901","0.0574","13.6793"
"427.30899","0.0574","13.8276"
"427.50900","0.0575","13.9763"
"427.70901","0.0576","14.1286"
"427.90900","0.0577","14.2809"
"428.10901","0.0578","14.4273"
"428.30899","0.0579","14.5663"
"428.50900","0.0579","14.7169"
"428.70901","0.0580","14.8747"
"428.90900","0.0581","15.0247"
"429.10901","0.0582","15.1700"
"429.30899","0.0583","15.3226"
"429.50900","0.0584","15.4743"
"429.70901","0.0584","15.6201"
"429.90900","0.0585","15.7595"
"430.10901","0.0586","15.9020"
"430.30899","0.0587","16.0532"
"430.50900","0.0588","16.2021"
"430.70901","0.0589","16.3385"
"430.90900","0.0589","16.4715"
"431.10901","0.0590","16.6149"
"431.30899","0.0591","16.7600"
"431.50900","0.0592","16.8947"
"431.70901","0.0593","17.0279"
"431.90900","0.0594","17.1623"
"432.10901","0.0594","17.2907"
"432.30899","0.0595","17.4132"
"432.50900","0.0596","17.5291"
"432.70901","0.0597","17.6490"
"432.90900","0.0598","17.7696"
"433.10901","0.0599","17.8802"
"433.30899","0.0599","17.9791"
"433.50900","0.0600","18.0732"
"433.70901","0.0601","18.1685"
"433.90900","0.0602","18.2492"
"434.10901","0.0603","18.3114"
"434.30899","0.0604","18.3705"
"434.50900","0.0604","18.4207"
"434.70901","0.0605","18.4542"
"434.90900","0.0606","18.4678"
"435.10901","0.0607","18.4681"
"435.30899","0.0608","18.4629"
"435.50900","0.0609","18.4484"
"435.70901","0.0609","18.4220"
"435.90900","0.0610","18.3954"
"436.10901","0.0611","18.3800"
"436.30899","0.0612","18.3743"
"436.50900","0.0613","18.3625"
"436.70901","0.0614","18.3513"
"436.90900","0.0614","18.3462"
"437.10901","0.0615","18.3427"
"437.30899","0.0616","18.3354"
"437.50900","0.0617","18.3218"
"437.70901","0.0618","18.3166"
"437.90900","0.0619","18.3172"
"438.10901","0.0619","18.3146"
"438.30899","0.0620","18.3052"
"438.50900","0.0621","18.2991"
"438.70901","0.0622","18.3036"
"438.90900","0.0623","18.3063"
"439.10901","0.0624","18.2999"
"439.30899","0.0624","18.2980"
"439.50900","0.0625","18.2998"
"439.70901","0.0626","18.2987"
"439.90900","0.0627","18.2953"
"440.10901","0.0628","18.2902"
"440.30899","0.0629","18.2924"
"440.50900","0.0629","18.2994"
"440.70901","0.0630","18.3018"
"440.90900","0.0631","18.2929"
"441.10901","0.0632","18.2901"
"441.30899","0.0633","18.3007"
"441.50900","0.0634","18.3071"
"441.70901","0.0634","18.3031"
"441.90900","0.0635","18.3032"
"442.10901","0.0636","18.3065"
"442.30899","0.0637","18.3103"
"442.50900","0.0638","18.3080"
"442.70901","0.0639","18.3054"
"442.90900","0.0639","18.3122"
"443.10901","0.0640","18.3201"
"443.30899","0.0641","18.3214"
"443.50900","0.0642","18.3142"
"443.70901","0.0643","18.3179"
"443.90900","0.0644","18.3272"
"444.10901","0.0644","18.3266"
"444.30899","0.0645","18.3236"
"444.50900","0.0646","18.3270"
"444.70901","0.0647","18.3349"
"444.90900","0.0648","18.3384"
"445.10901","0.0649","18.3369"
"445.30899","0.0649","18.3411"
"445.50900","0.0650","18.3483"
"445.70901","0.0651","18.3537"
"445.90900","0.0652","18.3487"
"446.10901","0.0653","18.3425"
"446.30899","0.0654","18.3466"
"446.50900","0.0654","18.3563"
"446.70901","0.0655","18.3602"
"446.90900","0.0656","18.3610"
"447.10901","0.0657","18.3680"
"447.30899","0.0658","18.3728"
"447.50900","0.0659","18.3758"
"447.70901","0.0659","18.3722"
"447.90900","0.0660","18.3745"
"448.10901","0.0661","18.3839"
"448.30899","0.0662","18.3874"
"448.50900","0.0663","18.3841"
"448.70901","0.0664","18.3827"
"448.90900","0.0664","18.3935"
"449.10901","0.0665","18.4038"
"449.30899","0.0666","18.4049"
"449.50900","0.0667","18.4078"
"449.70901","0.0668","18.4126"
"449.90900","0.0669","18.4155"
"450.10901","0.0669","18.4129"
"450.30899","0.0670","18.4123"
"450.50900","0.0671","18.4192"
"450.70901","0.0672","18.4296"
"450.90900","0.0673","18.4366"
"451.10901","0.0674","18.4292"
"451.30899","0.0674","18.4295"
"451.50900","0.0675","18.4404"
"451.70901","0.0676","18.4508"
"451.90900","0.0677","18.4482"
"452.10901","0.0678","18.4505"
"452.30899","0.0679","18.4567"
"452.50900","0.0679","18.4600"
"452.70901","0.0680","18.4574"
"452.90900","0.0681","18.4585"
"453.10901","0.0682","18.4673"
"453.30899","0.0683","18.4785"
"453.50900","0.0684","18.4803"
"453.70901","0.0684","18.4757"
"453.90900","0.0685","18.4796"
"454.10901","0.0686","18.4901"
"454.30899","0.0687","18.4911"
"454.50900","0.0688","18.4905"
"454.70901","0.0689","18.4960"
"454.90900","0.0689","18.5037"
"455.10901","0.0690","18.5083"
"455.30899","0.0691","18.5066"
"455.50900","0.0692","18.5104"
"455.70901","0.0693","18.5196"
"455.90900","0.0694","18.5272"
"456.10901","0.0694","18.5232"
"456.30899","0.0695","18.5155"
"456.50900","0.0696","18.5220"
"456.70901","0.0697","18.5349"
"456.90900","0.0698","18.5391"
"457.10901","0.0699","18.5396"
"457.30899","0.0699","18.5468"
"457.44800","0.0700","18.5528"
"457.44901","0.0700","18.5529"
"457.45001","0.0700","18.5530"
"457.64999","0.0700","18.4222"
"457.85001","0.0700","18.2619"
"458.04999","0.0699","18.1068"
"458.25000","0.0698","17.8975"
"458.45001","0.0697","17.6533"
"458.64999","0.0696","17.3992"
"458.85001","0.0695","17.1600"
"459.04999","0.0695","16.9289"
"459.25000","0.0694","16.6955"
"459.45001","0.0693","16.4733"
"459.64999","0.0692","16.2621"
"459.85001","0.0691","16.0573"
"460.04999","0.0690","15.8499"
"460.25000","0.0690","15.6353"
"460.45001","0.0689","15.4245"
"460.64999","0.0688","15.2182"
"460.85001","0.0687","15.0162"
"461.04999","0.0686","14.8071"
"461.25000","0.0685","14.5906"
"461.45001","0.0685","14.3826"
"461.64999","0.0684","14.1764"
"461.85001","0.0683","13.9701"
"462.04999","0.0682","13.7673"
"462.25000","0.0681","13.5690"
"462.45001","0.0680","13.3704"
"462.64999","0.0680","13.1671"
"462.85001","0.0679","12.9565"
"463.04999","0.0678","12.7531"
"463.25000","0.0677","12.5557"
"463.45001","0.0676","12.3612"
"463.64999","0.0675","12.1630"
"463.85001","0.0675","11.9648"
"464.04999","0.0674","11.7715"
"464.25000","0.0673","11.5747"
"464.45001","0.0672","11.3767"
"464.64999","0.0671","11.1862"
"464.85001","0.0670","10.9984"
"465.04999","0.0670","10.8107"
"465.25000","0.0669","10.6156"
"465.45001","0.0668","10.4168"
"465.64999","0.0667","10.2288"
"465.85001","0.0666","10.0493"
"466.04999","0.0665","9.8718"
"466.25000","0.0665","9.6854"
"466.45001","0.0664","9.5004"
"466.64999","0.0663","9.3164"
"466.85001","0.0662","9.1284"
"467.04999","0.0661","8.9390"
"467.25000","0.0660","8.7555"
"467.45001","0.0660","8.5764"
"467.64999","0.0659","8.3971"
"467.85001","0.0658","8.2114"
"468.04999","0.0657","8.0309"
"468.25000","0.0656","7.8592"
"468.45001","0.0655","7.6919"
"468.64999","0.0655","7.5211"
"468.85001","0.0654","7.3446"
"469.04999","0.0653","7.1687"
"469.25000","0.0652","6.9925"
"469.45001","0.0651","6.8099"
"469.64999","0.0650","6.6360"
"469.85001","0.0649","6.4708"
"470.04999","0.0649","6.3079"
"470.25000","0.0648","6.1435"
"470.45001","0.0647","5.9746"
"470.64999","0.0646","5.8085"
"470.85001","0.0645","5.6506"
"471.04999","0.0645","5.4973"
"471.25000","0.0644","5.3376"
"471.45001","0.0643","5.1754"
"471.64999","0.0642","5.0274"
"471.85001","0.0641","4.9484"
"472.04999","0.0640","4.7930"
"472.25000","0.0639","4.6477"
"472.45001","0.0639","4.5133"
"472.64999","0.0638","4.3851"
"472.85001","0.0637","4.2509"
"473.04999","0.0636","4.1126"
"473.25000","0.0635","3.9806"
"473.45001","0.0635","3.8533"
"473.64999","0.0634","3.7257"
"473.85001","0.0633","3.5945"
"474.04999","0.0632","3.4662"
"474.25000","0.0631","3.3424"
"474.45001","0.0630","3.2140"
"474.64999","0.0629","3.0855"
"474.85001","0.0629","2.9631"
"475.04999","0.0628","2.8445"
"475.25000","0.0627","2.7230"
"475.45001","0.0626","2.5973"
"475.64999","0.0625","2.4752"
"475.85001","0.0624","2.3595"
"476.04999","0.0624","2.2481"
"476.25000","0.0623","2.1346"
"476.45001","0.0622","2.0107"
"476.64999","0.0621","1.8873"
"476.85001","0.0620","1.7645"
"477.04999","0.0620","1.6403"
"477.25000","0.0619","1.5186"
"477.45001","0.0618","1.3999"
"477.64999","0.0617","1.2870"
"477.85001","0.0616","1.1730"
"478.04999","0.0615","1.0541"
"478.25000","0.0614","0.9421"
"478.45001","0.0614","0.8352"
"478.64999","0.0613","0.7308"
"478.85001","0.0612","0.6202"
"479.04999","0.0611","0.5038"
"479.25000","0.0610","0.3895"
"479.45001","0.0610","0.2711"
"479.64999","0.0609","0.1530"
"479.85001","0.0608","0.0397"
"479.92401","0.0607","-0.0003"
"479.92499","0.0607","-0.0009"
"479.92599","0.0607","-0.0014"
"480.12601","0.0608","0.0473"
"480.32599","0.0608","0.1586"
"480.52600","0.0609","0.3161"
"480.72601","0.0610","0.5449"
"480.92599","0.0610","0.7826"
"481.12601","0.0611","1.0111"
"481.32599","0.0612","1.2362"
"481.52600","0.0613","1.4509"
"481.72601","0.0614","1.6620"
"481.92599","0.0615","1.8739"
"482.12601","0.0616","2.0818"
"482.32599","0.0617","2.2768"
"482.52600","0.0617","2.4614"
"482.72601","0.0618","2.6497"
"482.92599","0.0619","2.8420"
"483.12601","0.0620","3.0293"
"483.32599","0.0621","3.2083"
"483.52600","0.0621","3.3871"
"483.72601","0.0622","3.5798"
"483.92599","0.0623","3.7704"
"484.12601","0.0624","3.9577"
"484.32599","0.0625","4.1518"
"484.52600","0.0626","4.3477"
"484.72601","0.0627","4.5417"
"484.92599","0.0627","4.7258"
