Time,Displacement,Force
(s),(in),(lbf)
"0.0000","0.0000","-0.0510"
"0.1000","0.0001","-0.0512"
"0.2000","0.0005","-0.0470"
"0.3000","0.0010","-0.0522"
"0.4000","0.0014","-0.0497"
"0.5000","0.0018","-0.0502"
"0.6000","0.0022","-0.0479"
"0.7000","0.0026","-0.0494"
"0.8000","0.0031","-0.0442"
"0.9000","0.0035","-0.0444"
"1.0000","0.0039","-0.0426"
"1.1000","0.0043","-0.0410"
"1.2000","0.0047","-0.0372"
"1.3000","0.0051","-0.0315"
"1.4000","0.0056","-0.0180"
"1.5000","0.0060","0.0246"
"1.6000","0.0064","0.2109"
"1.7000","0.0068","0.4987"
"1.8000","0.0072","0.7964"
"1.9000","0.0076","1.0988"
"2.0000","0.0081","1.4077"
"2.1000","0.0085","1.7151"
"2.2000","0.0089","2.0099"
"2.3000","0.0093","2.3070"
"2.4000","0.0097","2.5988"
"2.5000","0.0101","2.8315"
"2.6000","0.0106","2.9573"
"2.7000","0.0110","3.1294"
"2.8000","0.0114","3.3635"
"2.9000","0.0118","3.6583"
"3.0000","0.0122","3.9517"
"3.1000","0.0126","4.2492"
"3.2000","0.0131","4.5432"
"3.3000","0.0135","4.8341"
"3.4000","0.0139","5.1170"
"3.5000","0.0143","5.4029"
"3.6000","0.0147","5.6841"
"3.7000","0.0151","5.9523"
"3.8000","0.0156","6.2185"
"3.9000","0.0160","6.5037"
"4.0000","0.0164","6.7959"
"4.1000","0.0168","7.0861"
"4.2000","0.0172","7.3802"
"4.3000","0.0176","7.6672"
"4.4000","0.0181","7.9471"
"4.5000","0.0185","8.2234"
"4.6000","0.0189","8.5026"
"4.7000","0.0193","8.7787"
"4.8000","0.0197","9.0396"
"4.9000","0.0202","9.3101"
"5.0000","0.0206","9.5623"
"5.1000","0.0210","9.8047"
"5.2000","0.0214","10.0386"
"5.3000","0.0218","10.2569"
"5.4000","0.0222","10.4544"
"5.5000","0.0226","10.6359"
"5.6000","0.0231","10.7915"
"5.7000","0.0235","10.9231"
"5.8000","0.0239","11.0357"
"5.9000","0.0243","11.1274"
"6.0000","0.0247","11.1983"
"6.1000","0.0251","11.2555"
"6.2000","0.0256","11.2963"
"6.3000","0.0260","11.3371"
"6.4000","0.0264","11.3646"
"6.5000","0.0268","11.3926"
"6.6000","0.0272","11.4184"
"6.7000","0.0276","11.4465"
"6.8000","0.0281","11.4660"
"6.9000","0.0285","11.4986"
"7.0000","0.0289","11.5248"
"7.1000","0.0293","11.5524"
"7.2000","0.0297","11.5833"
"7.3000","0.0301","11.6181"
"7.4000","0.0306","11.6471"
"7.5000","0.0310","11.6850"
"7.6000","0.0314","11.7237"
"7.7000","0.0318","11.7571"
"7.8000","0.0322","11.7937"
"7.9000","0.0326","11.8350"
"8.0000","0.0331","11.8715"
"8.1000","0.0335","11.9128"
"8.2000","0.0339","11.9516"
"8.3000","0.0343","11.9940"
"8.4000","0.0347","12.0360"
"8.5000","0.0351","12.0771"
"8.6000","0.0356","12.1208"
"8.7000","0.0360","12.1630"
"8.8000","0.0364","12.2036"
"8.9000","0.0368","12.2471"
"9.0000","0.0372","12.2883"
"9.1000","0.0376","12.3293"
"9.2000","0.0381","12.3761"
"9.3000","0.0385","12.4168"
"9.4000","0.0389","12.4548"
"9.5000","0.0393","12.4999"
"9.6000","0.0397","12.5388"
"9.7000","0.0401","12.5759"
"9.8000","0.0406","12.6181"
"9.9000","0.0410","12.6557"
"10.0000","0.0414","12.6937"
"10.1000","0.0418","12.7339"
"10.2000","0.0422","12.7689"
"10.3000","0.0426","12.8026"
"10.4000","0.0431","12.8412"
"10.5000","0.0435","12.8749"
"10.6000","0.0439","12.9115"
"10.7000","0.0443","12.9473"
"10.8000","0.0447","12.9746"
"10.9000","0.0451","13.0104"
"11.0000","0.0456","13.0448"
"11.1000","0.0460","13.0707"
"11.2000","0.0464","13.1044"
"11.3000","0.0468","13.1367"
"11.4000","0.0472","13.1630"
"11.5000","0.0476","13.1918"
"11.6000","0.0481","13.2246"
"11.7000","0.0485","13.2515"
"11.8000","0.0489","13.2819"
"11.9000","0.0493","13.3081"
"12.0000","0.0497","13.3349"
"12.1000","0.0501","13.3587"
"12.2000","0.0506","13.3857"
"12.3000","0.0510","13.4120"
"12.4000","0.0514","13.4362"
"12.5000","0.0518","13.4612"
"12.6000","0.0522","13.4884"
"12.7000","0.0526","13.5115"
"12.8000","0.0531","13.5350"
"12.9000","0.0535","13.5569"
"13.0000","0.0539","13.5817"
"13.1000","0.0543","13.5984"
"13.2000","0.0547","13.6264"
"13.3000","0.0551","13.6469"
"13.4000","0.0556","13.6665"
"13.5000","0.0560","13.6882"
"13.6000","0.0564","13.7134"
"13.7000","0.0568","13.7300"
"13.8000","0.0572","13.7521"
"13.9000","0.0576","13.7722"
"14.0000","0.0581","13.7904"
"14.1000","0.0585","13.8123"
"14.2000","0.0589","13.8302"
"14.3000","0.0593","13.8483"
"14.4000","0.0597","13.8697"
"14.5000","0.0601","13.8814"
"14.6000","0.0606","13.9034"
"14.7000","0.0610","13.9219"
"14.8000","0.0614","13.9381"
"14.9000","0.0618","13.9585"
"15.0000","0.0622","13.9767"
"15.1000","0.0626","13.9868"
"15.2000","0.0631","14.0090"
"15.3000","0.0635","14.0256"
"15.4000","0.0639","14.0386"
"15.5000","0.0643","14.0584"
"15.6000","0.0647","14.0735"
"15.7000","0.0651","14.0867"
"15.8000","0.0656","14.1053"
"15.9000","0.0660","14.1229"
"16.0000","0.0664","14.1357"
"16.1000","0.0668","14.1514"
"16.2000","0.0672","14.1675"
"16.3000","0.0676","14.1804"
"16.4000","0.0681","14.1974"
"16.5000","0.0685","14.2097"
"16.6000","0.0689","14.2286"
"16.7000","0.0693","14.2415"
"16.8000","0.0697","14.2541"
"16.9000","0.0701","14.2697"
"17.0000","0.0706","14.2847"
"17.1000","0.0710","14.2975"
"17.2000","0.0714","14.3152"
"17.3000","0.0718","14.3285"
"17.4000","0.0722","14.3374"
"17.5000","0.0727","14.3552"
"17.6000","0.0731","14.3717"
"17.7000","0.0735","14.3768"
"17.8000","0.0739","14.3974"
"17.9000","0.0743","14.4088"
"18.0000","0.0747","14.4193"
"18.1000","0.0751","14.4327"
"18.2000","0.0756","14.4493"
"18.3000","0.0760","14.4596"
"18.4000","0.0764","14.4738"
"18.5000","0.0768","14.4850"
"18.6000","0.0772","14.4965"
"18.7000","0.0776","14.5097"
"18.8000","0.0781","14.5218"
"18.9000","0.0785","14.5359"
"19.0000","0.0789","14.5475"
"19.1000","0.0793","14.5566"
"19.2000","0.0797","14.5718"
"19.3000","0.0802","14.5832"
"19.4000","0.0806","14.5924"
"19.5000","0.0810","14.6049"
"19.6000","0.0814","14.6197"
"19.7000","0.0818","14.6263"
"19.8000","0.0822","14.6416"
"19.9000","0.0826","14.6527"
"20.0000","0.0831","14.6592"
"20.1000","0.0835","14.6764"
"20.2000","0.0839","14.6880"
"20.3000","0.0843","14.6952"
"20.4000","0.0847","14.7088"
"20.5000","0.0851","14.7196"
"20.6000","0.0856","14.7309"
"20.7000","0.0860","14.7411"
"20.8000","0.0864","14.7529"
"20.9000","0.0868","14.7630"
"21.0000","0.0872","14.7733"
"21.1000","0.0876","14.7832"
"21.2000","0.0881","14.7948"
"21.3000","0.0885","14.8075"
"21.4000","0.0889","14.8160"
"21.5000","0.0893","14.8288"
"21.6000","0.0897","14.8395"
"21.7000","0.0901","14.8466"
"21.8000","0.0906","14.8591"
"21.9000","0.0910","14.8705"
"22.0000","0.0914","14.8779"
"22.1000","0.0918","14.8905"
"22.2000","0.0922","14.9018"
"22.3000","0.0926","14.9083"
"22.4000","0.0931","14.9224"
"22.5000","0.0935","14.9312"
"22.6000","0.0939","14.9390"
"22.7000","0.0943","14.9502"
"22.8000","0.0947","14.9587"
"22.9000","0.0951","14.9687"
"23.0000","0.0956","14.9810"
"23.1000","0.0960","14.9876"
"23.2000","0.0964","14.9977"
"23.3000","0.0968","15.0084"
"23.4000","0.0972","15.0130"
"23.5000","0.0976","15.0282"
"23.6000","0.0981","15.0394"
"23.7000","0.0985","15.0444"
"23.8000","0.0989","15.0586"
"23.9000","0.0993","15.0679"
"24.0000","0.0997","15.0701"
"24.1000","0.1001","15.0836"
"24.2000","0.1006","15.0932"
"24.3000","0.1010","15.1000"
"24.4000","0.1014","15.1107"
"24.5000","0.1018","15.1200"
"24.6000","0.1022","15.1287"
"24.7000","0.1026","15.1408"
"24.8000","0.1031","15.1468"
"24.9000","0.1035","15.1580"
"25.0000","0.1039","15.1668"
"25.1000","0.1043","15.1748"
"25.2000","0.1047","15.1841"
"25.3000","0.1051","15.1933"
"25.4000","0.1056","15.1995"
"25.5000","0.1060","15.2127"
"25.6000","0.1064","15.2224"
"25.7000","0.1068","15.2280"
"25.8000","0.1072","15.2385"
"25.9000","0.1076","15.2487"
"26.0000","0.1081","15.2537"
"26.1000","0.1085","15.2662"
"26.2000","0.1089","15.2757"
"26.3000","0.1093","15.2801"
"26.4000","0.1097","15.2902"
"26.5000","0.1101","15.2993"
"26.6000","0.1106","15.3067"
"26.7000","0.1110","15.3179"
"26.8000","0.1114","15.3257"
"26.9000","0.1118","15.3348"
"27.0000","0.1122","15.3458"
"27.1000","0.1126","15.3507"
"27.2000","0.1131","15.3606"
"27.3000","0.1135","15.3707"
"27.4000","0.1139","15.3708"
"27.5000","0.1143","15.3858"
"27.6000","0.1147","15.3940"
"27.7000","0.1151","15.3992"
"27.8000","0.1156","15.4110"
"27.9000","0.1160","15.4217"
"28.0000","0.1164","15.4220"
"28.1000","0.1168","15.4361"
"28.2000","0.1172","15.4432"
"28.3000","0.1176","15.4500"
"28.4000","0.1181","15.4596"
"28.5000","0.1185","15.4682"
"28.6000","0.1189","15.4745"
"28.7000","0.1193","15.4826"
"28.8000","0.1197","15.4923"
"28.9000","0.1201","15.4991"
"29.0000","0.1206","15.5089"
"29.1000","0.1210","15.5191"
"29.2000","0.1214","15.5238"
"29.3000","0.1218","15.5344"
"29.4000","0.1222","15.5406"
"29.5000","0.1227","15.5510"
"29.6000","0.1231","15.5562"
"29.7000","0.1235","15.5636"
"29.8000","0.1239","15.5739"
"29.9000","0.1243","15.5838"
"30.0000","0.1247","15.5877"
"30.1000","0.1251","15.5978"
"30.2000","0.1256","15.6078"
"30.3000","0.1260","15.6126"
"30.4000","0.1264","15.6216"
"30.5000","0.1268","15.6306"
"30.6000","0.1272","15.6350"
"30.7000","0.1277","15.6451"
"30.8000","0.1281","15.6503"
"30.9000","0.1285","15.6594"
"31.0000","0.1289","15.6674"
"31.1000","0.1293","15.6769"
"31.2000","0.1297","15.6832"
"31.3000","0.1301","15.6926"
"31.4000","0.1306","15.6971"
"31.5000","0.1310","15.7058"
"31.6000","0.1314","15.7117"
"31.7000","0.1318","15.7201"
"31.8000","0.1322","15.7292"
"31.9000","0.1326","15.7355"
"32.0000","0.1331","15.7406"
"32.1000","0.1335","15.7519"
"32.2000","0.1339","15.7576"
"32.3000","0.1343","15.7629"
"32.4000","0.1347","15.7707"
"32.5000","0.1351","15.7820"
"32.6000","0.1356","15.7836"
"32.7000","0.1360","15.7943"
"32.8000","0.1364","15.8010"
"32.9000","0.1368","15.8070"
"33.0000","0.1372","15.8146"
"33.1000","0.1376","15.8238"
"33.2000","0.1381","15.8307"
"33.3000","0.1385","15.8390"
"33.4000","0.1389","15.8453"
"33.5000","0.1393","15.8542"
"33.6000","0.1397","15.8610"
"33.7000","0.1401","15.8668"
"33.8000","0.1406","15.8753"
"33.9000","0.1410","15.8814"
"34.0000","0.1414","15.8866"
"34.1000","0.1418","15.8979"
"34.2000","0.1422","15.9035"
"34.3000","0.1426","15.9094"
"34.4000","0.1431","15.9206"
"34.5000","0.1435","15.9258"
"34.6000","0.1439","15.9310"
"34.7000","0.1443","15.9418"
"34.8000","0.1447","15.9489"
"34.9000","0.1451","15.9536"
"35.0000","0.1456","15.9627"
"35.1000","0.1460","15.9697"
"35.2000","0.1464","15.9750"
"35.3000","0.1468","15.9833"
"35.4000","0.1472","15.9901"
"35.5000","0.1476","15.9970"
"35.6000","0.1481","16.0058"
"35.7000","0.1485","16.0069"
"35.8000","0.1489","16.0193"
"35.9000","0.1493","16.0284"
"36.0000","0.1497","16.0281"
"36.0660","0.1500","16.0326"
"36.0670","0.1500","16.0324"
"36.0680","0.1500","16.0322"
"36.1680","0.1500","15.8327"
"36.2680","0.1496","15.5111"
"36.3680","0.1491","15.1794"
"36.4680","0.1487","14.8774"
"36.5680","0.1483","14.5791"
"36.6680","0.1479","14.2852"
"36.7680","0.1474","13.9861"
"36.8680","0.1470","13.6913"
"36.9680","0.1466","13.3995"
"37.0680","0.1462","13.1092"
"37.1680","0.1458","12.8151"
"37.2680","0.1454","12.5265"
"37.3680","0.1449","12.2374"
"37.4680","0.1445","11.9524"
"37.5680","0.1441","11.6641"
"37.6680","0.1437","11.3812"
"37.7680","0.1433","11.0949"
"37.8680","0.1429","10.8101"
"37.9680","0.1424","10.5255"
"38.0680","0.1420","10.2505"
"38.1680","0.1416","9.9718"
"38.2680","0.1412","9.6937"
"38.3680","0.1408","9.4191"
"38.4680","0.1404","9.1481"
"38.5680","0.1399","8.8713"
"38.6680","0.1395","8.6073"
"38.7680","0.1391","8.3439"
"38.8680","0.1387","8.0733"
"38.9680","0.1383","7.8149"
"39.0680","0.1379","7.5568"
"39.1680","0.1374","7.2965"
"39.2680","0.1370","7.0472"
"39.3680","0.1366","6.7962"
"39.4680","0.1362","6.5456"
"39.5680","0.1358","6.2962"
"39.6680","0.1354","6.0532"
"39.7680","0.1349","5.8094"
"39.8680","0.1345","5.5705"
"39.9680","0.1341","5.3335"
"40.0680","0.1337","5.1002"
"40.1680","0.1333","4.8655"
"40.2680","0.1328","4.6495"
"40.3680","0.1324","4.4828"
"40.4680","0.1320","4.2606"
"40.5680","0.1316","4.0293"
"40.6680","0.1312","3.8131"
"40.7680","0.1308","3.5991"
"40.8680","0.1303","3.3885"
"40.9680","0.1299","3.1948"
"41.0680","0.1295","3.0003"
"41.1680","0.1291","2.8072"
"41.2680","0.1287","2.6085"
"41.3680","0.1283","2.4053"
"41.4680","0.1278","2.2033"
"41.5680","0.1274","2.0495"
"41.6680","0.1270","1.8969"
"41.7680","0.1266","1.7180"
"41.8680","0.1262","1.5372"
"41.9680","0.1258","1.3723"
"42.0680","0.1254","1.2282"
"42.1680","0.1249","1.0682"
"42.2680","0.1245","0.9164"
"42.3680","0.1241","0.7444"
"42.4680","0.1237","0.5596"
"42.5680","0.1233","0.3714"
"42.6680","0.1229","0.1943"
"42.7680","0.1224","0.0272"
"42.8680","0.1220","-0.0307"
"42.9680","0.1216","-0.0353"
"43.0680","0.1212","-0.0366"
"43.1680","0.1208","-0.0367"
"43.2680","0.1204","-0.0380"
"43.3680","0.1199","-0.0388"
"43.4680","0.1195","-0.0391"
"43.5680","0.1191","-0.0400"
"43.6680","0.1187","-0.0396"
"43.7680","0.1183","-0.0391"
"43.8680","0.1178","-0.0393"
"43.9680","0.1174","-0.0389"
"44.0680","0.1170","-0.0383"
"44.1680","0.1166","-0.0385"
"44.2680","0.1162","-0.0389"
"44.3680","0.1158","-0.0404"
"44.4680","0.1153","-0.0402"
"44.5680","0.1149","-0.0401"
"44.6680","0.1145","-0.0402"
"44.7680","0.1141","-0.0389"
"44.8680","0.1137","-0.0384"
"44.9680","0.1133","-0.0396"
"45.0680","0.1128","-0.0392"
"45.1680","0.1124","-0.0386"
"45.2680","0.1120","-0.0389"
"45.3680","0.1116","-0.0406"
"45.4680","0.1112","-0.0398"
"45.5680","0.1108","-0.0405"
"45.6680","0.1104","-0.0404"
"45.7680","0.1099","-0.0406"
"45.8680","0.1095","-0.0394"
"45.9680","0.1091","-0.0388"
"46.0680","0.1087","-0.0400"
"46.1680","0.1083","-0.0394"
"46.2680","0.1079","-0.0411"
"46.3680","0.1074","-0.0409"
"46.4680","0.1070","-0.0413"
"46.5680","0.1066","-0.0405"
"46.6680","0.1062","-0.0425"
"46.7680","0.1058","-0.0418"
"46.8680","0.1053","-0.0407"
"46.9680","0.1049","-0.0409"
"47.0680","0.1045","-0.0407"
"47.1680","0.1041","-0.0391"
"47.2680","0.1037","-0.0406"
"47.3680","0.1033","-0.0402"
"47.4680","0.1028","-0.0421"
"47.5680","0.1024","-0.0409"
"47.6680","0.1020","-0.0419"
"47.7680","0.1016","-0.0416"
"47.8680","0.1012","-0.0411"
"47.9680","0.1008","-0.0408"
"48.0680","0.1003","-0.0393"
"48.1680","0.0999","-0.0392"
"48.2680","0.0995","-0.0396"
"48.3680","0.0991","-0.0397"
"48.4680","0.0987","-0.0399"
"48.5680","0.0983","-0.0406"
"48.6680","0.0979","-0.0414"
"48.7680","0.0974","-0.0419"
"48.8680","0.0970","-0.0410"
"48.9680","0.0966","-0.0403"
"49.0680","0.0962","-0.0406"
"49.1680","0.0958","-0.0392"
"49.2680","0.0954","-0.0401"
"49.3680","0.0949","-0.0412"
"49.4680","0.0945","-0.0400"
"49.5680","0.0941","-0.0388"
"49.6680","0.0937","-0.0403"
"49.7680","0.0933","-0.0404"
"49.8680","0.0928","-0.0403"
"49.9680","0.0924","-0.0404"
"50.0680","0.0920","-0.0395"
"50.1680","0.0916","-0.0402"
"50.2680","0.0912","-0.0402"
"50.3680","0.0908","-0.0391"
"50.4680","0.0904","-0.0391"
"50.5680","0.0899","-0.0397"
"50.6680","0.0895","-0.0407"
"50.7680","0.0891","-0.0400"
"50.8680","0.0887","-0.0406"
"50.9680","0.0883","-0.0413"
"51.0680","0.0879","-0.0415"
"51.1680","0.0874","-0.0394"
"51.2680","0.0870","-0.0410"
"51.3680","0.0866","-0.0410"
"51.4680","0.0862","-0.0408"
"51.5680","0.0858","-0.0402"
"51.6680","0.0854","-0.0404"
"51.7680","0.0849","-0.0395"
"51.8680","0.0845","-0.0397"
"51.9680","0.0841","-0.0418"
"52.0680","0.0837","-0.0426"
"52.1680","0.0833","-0.0423"
"52.2680","0.0829","-0.0422"
"52.3680","0.0824","-0.0413"
"52.4680","0.0820","-0.0397"
"52.5680","0.0816","-0.0405"
"52.6680","0.0812","-0.0399"
"52.7680","0.0808","-0.0390"
"52.8680","0.0803","-0.0379"
"52.9680","0.0799","-0.0387"
"53.0680","0.0795","-0.0366"
"53.1680","0.0791","-0.0367"
"53.2680","0.0787","-0.0366"
"53.3680","0.0783","-0.0364"
"53.4680","0.0778","-0.0356"
"53.5680","0.0774","-0.0360"
"53.6680","0.0770","-0.0366"
"53.7680","0.0766","-0.0344"
"53.8680","0.0762","-0.0355"
"53.9680","0.0758","-0.0354"
"54.0680","0.0753","-0.0348"
"54.1680","0.0749","-0.0334"
"54.2680","0.0745","-0.0350"
"54.3680","0.0741","-0.0340"
"54.4680","0.0737","-0.0342"
"54.5680","0.0733","-0.0340"
"54.6680","0.0729","-0.0339"
"54.7680","0.0724","-0.0316"
"54.8680","0.0720","-0.0339"
"54.9680","0.0716","-0.0335"
"55.0680","0.0712","-0.0329"
"55.1680","0.0708","-0.0329"
"55.2680","0.0704","-0.0337"
"55.3680","0.0699","-0.0338"
"55.4680","0.0695","-0.0324"
"55.5680","0.0691","-0.0345"
"55.6680","0.0687","-0.0327"
"55.7680","0.0683","-0.0331"
"55.8680","0.0679","-0.0334"
"55.9680","0.0674","-0.0350"
"56.0680","0.0670","-0.0338"
"56.1680","0.0666","-0.0360"
"56.2680","0.0662","-0.0361"
"56.3680","0.0658","-0.0364"
"56.4680","0.0653","-0.0355"
"56.5680","0.0649","-0.0367"
"56.6680","0.0645","-0.0376"
"56.7680","0.0641","-0.0362"
"56.8680","0.0637","-0.0354"
"56.9680","0.0633","-0.0367"
"57.0680","0.0629","-0.0362"
"57.1680","0.0624","-0.0350"
"57.2680","0.0620","-0.0378"
"57.3680","0.0616","-0.0365"
"57.4680","0.0612","-0.0354"
"57.5680","0.0608","-0.0369"
"57.6680","0.0604","-0.0370"
"57.7680","0.0599","-0.0371"
"57.8680","0.0595","-0.0367"
"57.9680","0.0591","-0.0366"
"58.0680","0.0587","-0.0350"
"58.1680","0.0583","-0.0352"
"58.2680","0.0579","-0.0351"
"58.3680","0.0574","-0.0351"
"58.4680","0.0570","-0.0361"
"58.5680","0.0566","-0.0366"
"58.6680","0.0562","-0.0366"
"58.7680","0.0558","-0.0373"
"58.8680","0.0554","-0.0365"
"58.9680","0.0549","-0.0375"
"59.0680","0.0545","-0.0355"
"59.1680","0.0541","-0.0357"
"59.2680","0.0537","-0.0363"
"59.3680","0.0533","-0.0362"
"59.4680","0.0528","-0.0363"
"59.5680","0.0524","-0.0373"
"59.6680","0.0520","-0.0382"
"59.7680","0.0516","-0.0364"
"59.8680","0.0512","-0.0387"
"59.9680","0.0508","-0.0372"
"60.0680","0.0503","-0.0373"
"60.1680","0.0499","-0.0348"
"60.2680","0.0495","-0.0382"
"60.3680","0.0491","-0.0381"
"60.4680","0.0487","-0.0364"
"60.5680","0.0483","-0.0379"
"60.6680","0.0479","-0.0377"
"60.7680","0.0474","-0.0378"
"60.8680","0.0470","-0.0369"
"60.9680","0.0466","-0.0376"
"61.0680","0.0462","-0.0381"
"61.1680","0.0458","-0.0365"
"61.2680","0.0453","-0.0377"
"61.3680","0.0449","-0.0378"
"61.4680","0.0445","-0.0386"
"61.5680","0.0441","-0.0390"
"61.6680","0.0437","-0.0389"
"61.7680","0.0433","-0.0382"
"61.8680","0.0429","-0.0403"
"61.9680","0.0424","-0.0408"
"62.0680","0.0420","-0.0404"
"62.1680","0.0416","-0.0407"
"62.2680","0.0412","-0.0406"
"62.3680","0.0408","-0.0402"
"62.4680","0.0404","-0.0392"
"62.5680","0.0399","-0.0418"
"62.6680","0.0395","-0.0401"
"62.7680","0.0391","-0.0399"
"62.8680","0.0387","-0.0415"
"62.9680","0.0383","-0.0409"
"63.0680","0.0379","-0.0395"
"63.1680","0.0374","-0.0393"
"63.2680","0.0370","-0.0394"
"63.3680","0.0366","-0.0403"
"63.4680","0.0362","-0.0390"
"63.5680","0.0358","-0.0403"
"63.6680","0.0354","-0.0413"
"63.7680","0.0349","-0.0399"
"63.8680","0.0345","-0.0414"
"63.9680","0.0341","-0.0415"
"64.0680","0.0337","-0.0402"
"64.1680","0.0333","-0.0401"
"64.2680","0.0329","-0.0410"
"64.3680","0.0324","-0.0412"
"64.4680","0.0320","-0.0404"
"64.5680","0.0316","-0.0416"
"64.6680","0.0312","-0.0412"
"64.7680","0.0308","-0.0415"
"64.8680","0.0304","-0.0414"
"64.9680","0.0299","-0.0420"
"65.0680","0.0295","-0.0406"
"65.1680","0.0291","-0.0423"
"65.2680","0.0287","-0.0421"
"65.3680","0.0283","-0.0418"
"65.4680","0.0278","-0.0425"
"65.5680","0.0274","-0.0428"
"65.6680","0.0270","-0.0422"
"65.7680","0.0266","-0.0417"
"65.8680","0.0262","-0.0426"
"65.9680","0.0258","-0.0429"
"66.0680","0.0253","-0.0433"
"66.1680","0.0249","-0.0437"
"66.2680","0.0245","-0.0444"
"66.3680","0.0241","-0.0438"
"66.4680","0.0237","-0.0446"
"66.5680","0.0233","-0.0456"
"66.6680","0.0229","-0.0440"
"66.7680","0.0224","-0.0431"
"66.8680","0.0220","-0.0429"
"66.9680","0.0216","-0.0432"
"67.0680","0.0212","-0.0437"
"67.1680","0.0208","-0.0443"
"67.2680","0.0204","-0.0443"
"67.3680","0.0199","-0.0443"
"67.4680","0.0195","-0.0444"
"67.5680","0.0191","-0.0465"
"67.6680","0.0187","-0.0460"
"67.7680","0.0183","-0.0457"
"67.8680","0.0179","-0.0462"
"67.9680","0.0174","-0.0459"
"68.0680","0.0170","-0.0424"
"68.1680","0.0166","-0.0434"
"68.2680","0.0162","-0.0434"
"68.3680","0.0158","-0.0433"
"68.4680","0.0154","-0.0443"
"68.5680","0.0149","-0.0451"
"68.6680","0.0145","-0.0450"
"68.7680","0.0141","-0.0457"
"68.8680","0.0137","-0.0458"
"68.9680","0.0133","-0.0462"
"69.0680","0.0128","-0.0436"
"69.1680","0.0124","-0.0436"
"69.2680","0.0120","-0.0435"
"69.3680","0.0116","-0.0431"
"69.4680","0.0112","-0.0441"
"69.5680","0.0108","-0.0453"
"69.6680","0.0103","-0.0438"
"69.7680","0.0099","-0.0440"
"69.8680","0.0095","-0.0452"
"69.9680","0.0091","-0.0440"
"70.0680","0.0087","-0.0425"
"70.1680","0.0083","-0.0450"
"70.2680","0.0079","-0.0449"
"70.3680","0.0074","-0.0440"
"70.4680","0.0070","-0.0440"
"70.5680","0.0066","-0.0455"
"70.6680","0.0062","-0.0450"
"70.7680","0.0058","-0.0452"
"70.8680","0.0053","-0.0450"
"70.9680","0.0049","-0.0446"
"71.0680","0.0045","-0.0443"
"71.1680","0.0041","-0.0447"
"71.2680","0.0037","-0.0447"
"71.3680","0.0033","-0.0437"
"71.4680","0.0029","-0.0449"
"71.5680","0.0024","-0.0445"
"71.6680","0.0020","-0.0450"
"71.7680","0.0016","-0.0448"
"71.8680","0.0012","-0.0446"
"71.9680","0.0008","-0.0446"
"72.0680","0.0003","-0.0449"
"72.1530","0.0000","-0.0446"
"72.1540","0.0000","-0.0445"
"72.1550","0.0000","-0.0444"
"72.2550","0.0000","-0.0460"
"72.3550","0.0004","-0.0460"
"72.4550","0.0009","-0.0468"
"72.5550","0.0013","-0.0471"
"72.6550","0.0017","-0.0450"
"72.7550","0.0021","-0.0455"
"72.8550","0.0026","-0.0452"
"72.9550","0.0030","-0.0455"
"73.0550","0.0034","-0.0439"
"73.1550","0.0038","-0.0433"
"73.2550","0.0042","-0.0452"
"73.3550","0.0046","-0.0440"
"73.4550","0.0051","-0.0433"
"73.5550","0.0055","-0.0456"
"73.6550","0.0059","-0.0441"
"73.7550","0.0063","-0.0433"
"73.8550","0.0067","-0.0448"
"73.9550","0.0071","-0.0438"
"74.0550","0.0076","-0.0416"
"74.1550","0.0080","-0.0425"
"74.2550","0.0084","-0.0441"
"74.3550","0.0088","-0.0419"
"74.4550","0.0092","-0.0424"
"74.5550","0.0096","-0.0432"
"74.6550","0.0101","-0.0435"
"74.7550","0.0105","-0.0425"
"74.8550","0.0109","-0.0422"
"74.9550","0.0113","-0.0413"
"75.0550","0.0117","-0.0407"
"75.1550","0.0121","-0.0408"
"75.2550","0.0126","-0.0408"
"75.3550","0.0130","-0.0413"
"75.4550","0.0134","-0.0426"
"75.5550","0.0138","-0.0424"
"75.6550","0.0142","-0.0420"
"75.7550","0.0146","-0.0422"
"75.8550","0.0151","-0.0412"
"75.9550","0.0155","-0.0419"
"76.0550","0.0159","-0.0422"
"76.1550","0.0163","-0.0414"
"76.2550","0.0167","-0.0427"
"76.3550","0.0171","-0.0412"
"76.4550","0.0176","-0.0414"
"76.5550","0.0180","-0.0434"
"76.6550","0.0184","-0.0427"
"76.7550","0.0188","-0.0420"
"76.8550","0.0192","-0.0440"
"76.9550","0.0196","-0.0424"
"77.0550","0.0201","-0.0424"
"77.1550","0.0205","-0.0426"
"77.2550","0.0209","-0.0417"
"77.3550","0.0213","-0.0415"
"77.4550","0.0217","-0.0415"
"77.5550","0.0221","-0.0421"
"77.6550","0.0226","-0.0413"
"77.7550","0.0230","-0.0405"
"77.8550","0.0234","-0.0493"
"77.9550","0.0238","-0.0420"
"78.0550","0.0242","-0.0405"
"78.1550","0.0246","-0.0398"
"78.2550","0.0251","-0.0403"
"78.3550","0.0255","-0.0383"
"78.4550","0.0259","-0.0386"
"78.5550","0.0263","-0.0405"
"78.6550","0.0267","-0.0395"
"78.7550","0.0271","-0.0401"
"78.8550","0.0276","-0.0410"
"78.9550","0.0280","-0.0398"
"79.0550","0.0284","-0.0380"
"79.1550","0.0288","-0.0380"
"79.2550","0.0292","-0.0388"
"79.3550","0.0296","-0.0382"
