database,series,ni_at,T_C,label,fraction,alpha_solvus_C,solidus_C
mpea-02b,C_free,7.4,1140.0,B2_BCC[A2],0.5516912470181023,1190.0,1350.0
mpea-02b,C_free,7.4,1150.0,A1_FCC,0.3502425361861849,1190.0,1350.0
mpea-02b,C_free,7.4,1150.0,B2_BCC[A2],0.6497574637225432,1190.0,1350.0
mpea-02b,C_free,7.4,1160.0,A1_FCC,0.24589523439438435,1190.0,1350.0
mpea-02b,C_free,7.4,1160.0,B2_BCC[A2],0.7541047655032588,1190.0,1350.0
mpea-02b,C_free,7.4,1170.0,A1_FCC,0.13469797475399847,1190.0,1350.0
mpea-02b,C_free,7.4,1170.0,B2_BCC[A2],0.865302025179189,1190.0,1350.0
mpea-02b,C_free,7.4,1180.0,B2_BCC[A2],0.9838183679305775,1190.0,1350.0
mpea-02b,C_free,7.4,1180.0,A1_FCC,0.01618163211882075,1190.0,1350.0
mpea-02b,C_free,7.4,1190.0,B2_BCC[A2],0.9999999999517367,1190.0,1350.0
mpea-02b,C_free,7.4,1200.0,B2_BCC[A2],1.0000000000009566,1190.0,1350.0
mpea-02b,C_free,7.4,1210.0,B2_BCC[A2],1.0000000000077602,1190.0,1350.0
mpea-02b,C_free,7.4,1220.0,B2_BCC[A2],1.0000000000472196,1190.0,1350.0
mpea-02b,C_free,7.4,1230.0,B2_BCC[A2],0.9999999999831017,1190.0,1350.0
mpea-02b,C_free,7.4,1240.0,B2_BCC[A2],0.9999999999893199,1190.0,1350.0
mpea-02b,C_free,7.4,1250.0,B2_BCC[A2],1.0000000000166074,1190.0,1350.0
mpea-02b,C_free,7.4,1260.0,B2_BCC[A2],0.9999999999851625,1190.0,1350.0
mpea-02b,C_free,7.4,1270.0,B2_BCC[A2],1.0000000000362539,1190.0,1350.0
mpea-02b,C_free,7.4,1280.0,B2_BCC[A2],1.0000000000160223,1190.0,1350.0
mpea-02b,C_free,7.4,1290.0,B2_BCC[A2],1.0000000000224012,1190.0,1350.0
mpea-02b,C_free,7.4,1300.0,B2_BCC[A2],0.9999999999921015,1190.0,1350.0
mpea-02b,C_free,7.4,1310.0,B2_BCC[A2],1.0000000000195783,1190.0,1350.0
mpea-02b,C_free,7.4,1320.0,B2_BCC[A2],1.0000000000187392,1190.0,1350.0
mpea-02b,C_free,7.4,1330.0,B2_BCC[A2],0.9999999999684656,1190.0,1350.0
mpea-02b,C_free,7.4,1340.0,B2_BCC[A2],0.9999999999822239,1190.0,1350.0
mpea-02b,C_free,7.4,1350.0,LIQUID,0.02926403376626175,1190.0,1350.0
mpea-02b,C_free,7.4,1350.0,B2_BCC[A2],0.9707359662416736,1190.0,1350.0
mpea-02b,C_free,7.4,1360.0,LIQUID,0.19539957161303362,1190.0,1350.0
mpea-02b,C_free,7.4,1360.0,B2_BCC[A2],0.804600428389521,1190.0,1350.0
mpea-02b,C_free,7.4,1370.0,LIQUID,0.3792356915765023,1190.0,1350.0
mpea-02b,C_free,7.4,1370.0,B2_BCC[A2],0.6207643085348282,1190.0,1350.0
mpea-02b,C_free,7.4,1380.0,LIQUID,0.5835701501894641,1190.0,1350.0
mpea-02b,C_free,7.4,1380.0,B2_BCC[A2],0.4164298498105391,1190.0,1350.0
mpea-02b,C_free,7.4,1390.0,LIQUID,0.8118747583861636,1190.0,1350.0
mpea-02b,C_free,7.4,1390.0,B2_BCC[A2],0.18812524156852953,1190.0,1350.0
mpea-02b,C_free,7.4,1400.0,LIQUID,0.9999999999794954,1190.0,1350.0
mpea-02b,C_free,7.4,400.0,A1_FCC,0.8149400675817854,1190.0,1350.0
mpea-02b,C_free,7.4,400.0,B2_BCC[ordered],0.18505993239868695,1190.0,1350.0
mpea-02b,C_free,7.4,425.0,A1_FCC,0.8171470474864427,1190.0,1350.0
mpea-02b,C_free,7.4,425.0,B2_BCC[ordered],0.18285295251220698,1190.0,1350.0
mpea-02b,C_free,7.4,450.0,A1_FCC,0.8198396430349454,1190.0,1350.0
mpea-02b,C_free,7.4,450.0,B2_BCC[ordered],0.18016035696444765,1190.0,1350.0
mpea-02b,C_free,7.4,475.0,A1_FCC,0.8230219811430222,1190.0,1350.0
mpea-02b,C_free,7.4,475.0,B2_BCC[ordered],0.17697801885344203,1190.0,1350.0
mpea-02b,C_free,7.4,500.0,A1_FCC,0.8266901393710927,1190.0,1350.0
mpea-02b,C_free,7.4,500.0,B2_BCC[ordered],0.1733098606167592,1190.0,1350.0
mpea-02b,C_free,7.4,525.0,A1_FCC,0.8308326469016964,1190.0,1350.0
mpea-02b,C_free,7.4,525.0,B2_BCC[ordered],0.16916735309707295,1190.0,1350.0
mpea-02b,C_free,7.4,550.0,A1_FCC,0.8354313417509087,1190.0,1350.0
mpea-02b,C_free,7.4,550.0,B2_BCC[ordered],0.16456865823215658,1190.0,1350.0
mpea-02b,C_free,7.4,575.0,B2_BCC[ordered],0.15953749592978642,1190.0,1350.0
mpea-02b,C_free,7.4,575.0,A1_FCC,0.8404625040837621,1190.0,1350.0
mpea-02b,C_free,7.4,600.0,A1_FCC,0.8458981515983178,1190.0,1350.0
mpea-02b,C_free,7.4,600.0,B2_BCC[ordered],0.15410184841748897,1190.0,1350.0
mpea-02b,C_free,7.4,625.0,A1_FCC,0.8517073714979378,1190.0,1350.0
mpea-02b,C_free,7.4,625.0,B2_BCC[ordered],0.1482926284917307,1190.0,1350.0
mpea-02b,C_free,7.4,650.0,B2_BCC[ordered],0.14214242900940496,1190.0,1350.0
mpea-02b,C_free,7.4,650.0,A1_FCC,0.8578575709825367,1190.0,1350.0
mpea-02b,C_free,7.4,675.0,A1_FCC,0.8643155515168185,1190.0,1350.0
mpea-02b,C_free,7.4,675.0,B2_BCC[ordered],0.13568444850286154,1190.0,1350.0
mpea-02b,C_free,7.4,700.0,A1_FCC,0.8710483447082795,1190.0,1350.0
mpea-02b,C_free,7.4,700.0,B2_BCC[ordered],0.1289516552875844,1190.0,1350.0
mpea-02b,C_free,7.4,725.0,A1_FCC,0.8780237755147752,1190.0,1350.0
mpea-02b,C_free,7.4,725.0,B2_BCC[ordered],0.12197622447920758,1190.0,1350.0
mpea-02b,C_free,7.4,750.0,A1_FCC,0.8852107423652071,1190.0,1350.0
mpea-02b,C_free,7.4,750.0,B2_BCC[ordered],0.11478925763185903,1190.0,1350.0
mpea-02b,C_free,7.4,775.0,A1_FCC,0.8925792129331359,1190.0,1350.0
mpea-02b,C_free,7.4,775.0,B2_BCC[ordered],0.10742078704142087,1190.0,1350.0
mpea-02b,C_free,7.4,800.0,A1_FCC,0.9000999315862239,1190.0,1350.0
mpea-02b,C_free,7.4,800.0,B2_BCC[ordered],0.09990006840786259,1190.0,1350.0
mpea-02b,C_free,7.4,825.0,A1_FCC,0.9077438115455001,1190.0,1350.0
mpea-02b,C_free,7.4,825.0,B2_BCC[ordered],0.09225618844151023,1190.0,1350.0
mpea-02b,C_free,7.4,850.0,A1_FCC,0.9154809415011957,1190.0,1350.0
mpea-02b,C_free,7.4,850.0,B2_BCC[ordered],0.08451905942158186,1190.0,1350.0
mpea-02b,C_free,7.4,875.0,A1_FCC,0.9232790450501355,1190.0,1350.0
mpea-02b,C_free,7.4,875.0,B2_BCC[ordered],0.0767209551837234,1190.0,1350.0
mpea-02b,C_free,7.4,900.0,A1_FCC,0.9311010788022328,1190.0,1350.0
mpea-02b,C_free,7.4,900.0,B2_BCC[ordered],0.06889892123594502,1190.0,1350.0
mpea-02b,C_free,7.4,925.0,A1_FCC,0.9999999999186757,1190.0,1350.0
mpea-02b,C_free,7.4,950.0,A1_FCC,0.9466183025558625,1190.0,1350.0
mpea-02b,C_free,7.4,950.0,B2_BCC[ordered],0.05338169744096014,1190.0,1350.0
mpea-02b,C_free,7.8,1000.0,A1_FCC,0.9508781725477841,1190.0,1350.0
mpea-02b,C_free,7.8,1000.0,B2_BCC[ordered],0.04912182744313474,1190.0,1350.0
mpea-02b,C_free,7.8,1010.0,A1_FCC,0.9534425205591128,1190.0,1350.0
mpea-02b,C_free,7.8,1010.0,B2_BCC[ordered],0.04655747943795192,1190.0,1350.0
mpea-02b,C_free,7.8,1020.0,A1_FCC,0.9558731499415748,1190.0,1350.0
mpea-02b,C_free,7.8,1020.0,B2_BCC[ordered],0.04412685004157456,1190.0,1350.0
mpea-02b,C_free,7.8,1030.0,A1_FCC,0.9581310030952443,1190.0,1350.0
mpea-02b,C_free,7.8,1030.0,B2_BCC[ordered],0.04186899692067972,1190.0,1350.0
mpea-02b,C_free,7.8,1040.0,A1_FCC,0.960159929473588,1190.0,1350.0
mpea-02b,C_free,7.8,1040.0,B2_BCC[ordered],0.03984007052806546,1190.0,1350.0
mpea-02b,C_free,7.8,1050.0,A1_FCC,0.9618747142814665,1190.0,1350.0
mpea-02b,C_free,7.8,1050.0,B2_BCC[ordered],0.03812528574362018,1190.0,1350.0
mpea-02b,C_free,7.8,1060.0,A1_FCC,0.9631361093894079,1190.0,1350.0
mpea-02b,C_free,7.8,1060.0,B2_BCC[ordered],0.03686389061402588,1190.0,1350.0
mpea-02b,C_free,7.8,1070.0,B2_BCC[ordered],0.03630951257711407,1190.0,1350.0
mpea-02b,C_free,7.8,1070.0,A1_FCC,0.9636904874219424,1190.0,1350.0
mpea-02b,C_free,7.8,1080.0,B2_BCC[ordered],0.037014537717825126,1190.0,1350.0
mpea-02b,C_free,7.8,1080.0,A1_FCC,0.9629854622759176,1190.0,1350.0
mpea-02b,C_free,7.8,1090.0,B2_BCC[ordered],0.03139129072473668,1190.0,1350.0
mpea-02b,C_free,7.8,1090.0,A1_FCC,0.9339345250391361,1190.0,1350.0
mpea-02b,C_free,7.8,1090.0,B2_BCC[A2],0.03467418426476656,1190.0,1350.0
mpea-02b,C_free,7.8,1100.0,A1_FCC,0.8232108652690946,1190.0,1350.0
mpea-02b,C_free,7.8,1100.0,B2_BCC[A2],0.17678913471938196,1190.0,1350.0
mpea-02b,C_free,7.8,1110.0,A1_FCC,0.7465565901274904,1190.0,1350.0
mpea-02b,C_free,7.8,1110.0,B2_BCC[A2],0.25344340980672103,1190.0,1350.0
mpea-02b,C_free,7.8,1120.0,A1_FCC,0.6656413081809611,1190.0,1350.0
mpea-02b,C_free,7.8,1120.0,B2_BCC[A2],0.3343586917538359,1190.0,1350.0
mpea-02b,C_free,7.8,1130.0,B2_BCC[A2],0.4199364310538285,1190.0,1350.0
mpea-02b,C_free,7.8,1130.0,A1_FCC,0.5800635688767894,1190.0,1350.0
mpea-02b,C_free,7.8,1140.0,A1_FCC,0.4893822284931345,1190.0,1350.0
mpea-02b,C_free,7.8,1140.0,B2_BCC[A2],0.5106177715334834,1190.0,1350.0
mpea-02b,C_free,7.8,1150.0,A1_FCC,0.3931142107992272,1190.0,1350.0
mpea-02b,C_free,7.8,1150.0,B2_BCC[A2],0.606885789257741,1190.0,1350.0
mpea-02b,C_free,7.8,1160.0,A1_FCC,0.29073393768981454,1190.0,1350.0
mpea-02b,C_free,7.8,1160.0,B2_BCC[A2],0.7092660624662349,1190.0,1350.0
mpea-02b,C_free,7.8,1170.0,A1_FCC,0.18167921784239452,1190.0,1350.0
mpea-02b,C_free,7.8,1170.0,B2_BCC[A2],0.8183207820586581,1190.0,1350.0
mpea-02b,C_free,7.8,1180.0,A1_FCC,0.06539701234006355,1190.0,1350.0
mpea-02b,C_free,7.8,1180.0,B2_BCC[A2],0.9346029876897982,1190.0,1350.0
mpea-02b,C_free,7.8,1190.0,B2_BCC[A2],0.9999999999784572,1190.0,1350.0
mpea-02b,C_free,7.8,1200.0,B2_BCC[A2],1.0000000000109102,1190.0,1350.0
mpea-02b,C_free,7.8,1210.0,B2_BCC[A2],0.9999999999944692,1190.0,1350.0
mpea-02b,C_free,7.8,1220.0,B2_BCC[A2],0.9999999999962542,1190.0,1350.0
mpea-02b,C_free,7.8,1230.0,B2_BCC[A2],0.999999999977621,1190.0,1350.0
mpea-02b,C_free,7.8,1240.0,B2_BCC[A2],0.9999999999982748,1190.0,1350.0
mpea-02b,C_free,7.8,1250.0,B2_BCC[A2],0.9999999999861601,1190.0,1350.0
mpea-02b,C_free,7.8,1260.0,B2_BCC[A2],0.9999999999940853,1190.0,1350.0
mpea-02b,C_free,7.8,1270.0,B2_BCC[A2],0.9999999999869038,1190.0,1350.0
mpea-02b,C_free,7.8,1280.0,B2_BCC[A2],1.0000000000294338,1190.0,1350.0
mpea-02b,C_free,7.8,1290.0,B2_BCC[A2],0.9999999999711053,1190.0,1350.0
mpea-02b,C_free,7.8,1300.0,B2_BCC[A2],1.0000000000401872,1190.0,1350.0
mpea-02b,C_free,7.8,1310.0,B2_BCC[A2],1.000000000010044,1190.0,1350.0
mpea-02b,C_free,7.8,1320.0,B2_BCC[A2],1.00000000003007,1190.0,1350.0
mpea-02b,C_free,7.8,1330.0,B2_BCC[A2],1.000000000002651,1190.0,1350.0
mpea-02b,C_free,7.8,1340.0,B2_BCC[A2],1.0000000000452538,1190.0,1350.0
mpea-02b,C_free,7.8,1350.0,LIQUID,0.08034310590626176,1190.0,1350.0
mpea-02b,C_free,7.8,1350.0,B2_BCC[A2],0.9196568940666346,1190.0,1350.0
mpea-02b,C_free,7.8,1360.0,LIQUID,0.24447840496111692,1190.0,1350.0
mpea-02b,C_free,7.8,1360.0,B2_BCC[A2],0.755521594897132,1190.0,1350.0
mpea-02b,C_free,7.8,1370.0,LIQUID,0.42574001106020914,1190.0,1350.0
mpea-02b,C_free,7.8,1370.0,B2_BCC[A2],0.5742599890242102,1190.0,1350.0
mpea-02b,C_free,7.8,1380.0,LIQUID,0.6269298500340027,1190.0,1350.0
mpea-02b,C_free,7.8,1380.0,B2_BCC[A2],0.37307014999280064,1190.0,1350.0
mpea-02b,C_free,7.8,1390.0,LIQUID,0.8514799611374501,1190.0,1350.0
mpea-02b,C_free,7.8,1390.0,B2_BCC[A2],0.14852003881475814,1190.0,1350.0
mpea-02b,C_free,7.8,1400.0,LIQUID,1.0000000000590283,1190.0,1350.0
mpea-02b,C_free,7.8,400.0,A1_FCC,0.8063640881024043,1190.0,1350.0
mpea-02b,C_free,7.8,400.0,B2_BCC[ordered],0.19363591188837675,1190.0,1350.0
mpea-02b,C_free,7.8,425.0,A1_FCC,0.8085765535929682,1190.0,1350.0
mpea-02b,C_free,7.8,425.0,B2_BCC[ordered],0.19142344642077616,1190.0,1350.0
mpea-02b,C_free,7.8,450.0,A1_FCC,0.8112808770950894,1190.0,1350.0
mpea-02b,C_free,7.8,450.0,B2_BCC[ordered],0.18871912290825135,1190.0,1350.0
mpea-02b,C_free,7.8,475.0,A1_FCC,0.8144800317192985,1190.0,1350.0
mpea-02b,C_free,7.8,475.0,B2_BCC[ordered],0.18551996828369527,1190.0,1350.0
mpea-02b,C_free,7.8,500.0,A1_FCC,0.8181686090726709,1190.0,1350.0
mpea-02b,C_free,7.8,500.0,B2_BCC[ordered],0.18183139092246017,1190.0,1350.0
mpea-02b,C_free,7.8,525.0,A1_FCC,0.8223333763702714,1190.0,1350.0
mpea-02b,C_free,7.8,525.0,B2_BCC[ordered],0.17766662363122038,1190.0,1350.0
mpea-02b,C_free,7.8,550.0,A1_FCC,0.8269542115054243,1190.0,1350.0
mpea-02b,C_free,7.8,550.0,B2_BCC[ordered],0.17304578847865928,1190.0,1350.0
mpea-02b,C_free,7.8,575.0,A1_FCC,0.8320053244599126,1190.0,1350.0
mpea-02b,C_free,7.8,575.0,B2_BCC[ordered],0.16799467552832129,1190.0,1350.0
mpea-02b,C_free,7.8,600.0,A1_FCC,0.8374566379471635,1190.0,1350.0
mpea-02b,C_free,7.8,600.0,B2_BCC[ordered],0.16254336207030856,1190.0,1350.0
mpea-02b,C_free,7.8,625.0,B2_BCC[ordered],0.15672481053488663,1190.0,1350.0
mpea-02b,C_free,7.8,625.0,A1_FCC,0.8432751894752948,1190.0,1350.0
mpea-02b,C_free,7.8,650.0,A1_FCC,0.8494264284264296,1190.0,1350.0
mpea-02b,C_free,7.8,650.0,B2_BCC[ordered],0.15057357155783677,1190.0,1350.0
mpea-02b,C_free,7.8,675.0,A1_FCC,0.855875308945157,1190.0,1350.0
mpea-02b,C_free,7.8,675.0,B2_BCC[ordered],0.14412469104055345,1190.0,1350.0
mpea-02b,C_free,7.8,700.0,A1_FCC,0.8625871158339874,1190.0,1350.0
mpea-02b,C_free,7.8,700.0,B2_BCC[ordered],0.13741288414376077,1190.0,1350.0
mpea-02b,C_free,7.8,725.0,B2_BCC[ordered],0.13047200816501714,1190.0,1350.0
mpea-02b,C_free,7.8,725.0,A1_FCC,0.8695279918235908,1190.0,1350.0
mpea-02b,C_free,7.8,750.0,A1_FCC,0.8766651578899914,1190.0,1350.0
mpea-02b,C_free,7.8,750.0,B2_BCC[ordered],0.12333484211476978,1190.0,1350.0
mpea-02b,C_free,7.8,775.0,B2_BCC[ordered],0.11603317187481052,1190.0,1350.0
mpea-02b,C_free,7.8,775.0,A1_FCC,0.8839668281100163,1190.0,1350.0
mpea-02b,C_free,7.8,800.0,A1_FCC,0.8914018138741289,1190.0,1350.0
mpea-02b,C_free,7.8,800.0,B2_BCC[ordered],0.10859818614389588,1190.0,1350.0
mpea-02b,C_free,7.8,825.0,A1_FCC,0.8989387869630303,1190.0,1350.0
mpea-02b,C_free,7.8,825.0,B2_BCC[ordered],0.10106121300806253,1190.0,1350.0
mpea-02b,C_free,7.8,850.0,A1_FCC,0.9065451218546854,1190.0,1350.0
mpea-02b,C_free,7.8,850.0,B2_BCC[ordered],0.09345487957813325,1190.0,1350.0
mpea-02b,C_free,7.8,875.0,A1_FCC,0.9141851393484334,1190.0,1350.0
mpea-02b,C_free,7.8,875.0,B2_BCC[ordered],0.08581486098434701,1190.0,1350.0
mpea-02b,C_free,7.8,900.0,B2_BCC[ordered],0.07818258289883434,1190.0,1350.0
mpea-02b,C_free,7.8,900.0,A1_FCC,0.9218174171670622,1190.0,1350.0
mpea-02b,C_free,7.8,925.0,B2_BCC[ordered],0.07060955092918644,1190.0,1350.0
mpea-02b,C_free,7.8,925.0,A1_FCC,0.9293904490771447,1190.0,1350.0
mpea-02b,C_free,7.8,950.0,A1_FCC,0.9368352074691733,1190.0,1350.0
mpea-02b,C_free,7.8,950.0,B2_BCC[ordered],0.0631647925298429,1190.0,1350.0
mc_fe,C_measured,4.2,1000.0,FCC_A1,0.572216072629791,,1240.0
mc_fe,C_measured,4.2,1000.0,BCC_A2,0.42778392734236753,,1240.0
mc_fe,C_measured,4.2,1010.0,FCC_A1,0.566233786383871,,1240.0
mc_fe,C_measured,4.2,1010.0,BCC_A2,0.4337662136133174,,1240.0
mc_fe,C_measured,4.2,1020.0,FCC_A1,0.5598807996257359,,1240.0
mc_fe,C_measured,4.2,1020.0,BCC_A2,0.44011920035862806,,1240.0
mc_fe,C_measured,4.2,1030.0,BCC_A2,0.44684792175146154,,1240.0
mc_fe,C_measured,4.2,1030.0,FCC_A1,0.5531520782265645,,1240.0
mc_fe,C_measured,4.2,1040.0,BCC_A2,0.4539567118655618,,1240.0
mc_fe,C_measured,4.2,1040.0,FCC_A1,0.5460432881198175,,1240.0
mc_fe,C_measured,4.2,1050.0,FCC_A1,0.5385508643399057,,1240.0
mc_fe,C_measured,4.2,1050.0,BCC_A2,0.4614491356545073,,1240.0
mc_fe,C_measured,4.2,1060.0,FCC_A1,0.5306720757330547,,1240.0
mc_fe,C_measured,4.2,1060.0,BCC_A2,0.469327924259727,,1240.0
mc_fe,C_measured,4.2,1070.0,BCC_A2,0.4775949126437069,,1240.0
mc_fe,C_measured,4.2,1070.0,FCC_A1,0.5224050873584795,,1240.0
mc_fe,C_measured,4.2,1080.0,BCC_A2,0.48625098807071454,,1240.0
mc_fe,C_measured,4.2,1080.0,FCC_A1,0.513749011907828,,1240.0
mc_fe,C_measured,4.2,1090.0,FCC_A1,0.5047039538322262,,1240.0
mc_fe,C_measured,4.2,1090.0,BCC_A2,0.49529604618027717,,1240.0
mc_fe,C_measured,4.2,1100.0,FCC_A1,0.4952710417694912,,1240.0
mc_fe,C_measured,4.2,1100.0,BCC_A2,0.5047289582392281,,1240.0
mc_fe,C_measured,4.2,1110.0,FCC_A1,0.48545244457883535,,1240.0
mc_fe,C_measured,4.2,1110.0,BCC_A2,0.5145475554498757,,1240.0
mc_fe,C_measured,4.2,1120.0,FCC_A1,0.47525137201350376,,1240.0
mc_fe,C_measured,4.2,1120.0,BCC_A2,0.5247486280020809,,1240.0
mc_fe,C_measured,4.2,1130.0,FCC_A1,0.4646720559381593,,1240.0
mc_fe,C_measured,4.2,1130.0,BCC_A2,0.5353279440503775,,1240.0
mc_fe,C_measured,4.2,1140.0,FCC_A1,0.45371970880627505,,1240.0
mc_fe,C_measured,4.2,1140.0,BCC_A2,0.5462802911815331,,1240.0
mc_fe,C_measured,4.2,1150.0,FCC_A1,0.4424004618407497,,1240.0
mc_fe,C_measured,4.2,1150.0,BCC_A2,0.557599538171617,,1240.0
mc_fe,C_measured,4.2,1160.0,FCC_A1,0.4307212781138967,,1240.0
mc_fe,C_measured,4.2,1160.0,BCC_A2,0.5692787219245597,,1240.0
mc_fe,C_measured,4.2,1170.0,FCC_A1,0.41868983837431345,,1240.0
mc_fe,C_measured,4.2,1170.0,BCC_A2,0.5813101616712678,,1240.0
mc_fe,C_measured,4.2,1180.0,FCC_A1,0.40631440837272653,,1240.0
mc_fe,C_measured,4.2,1180.0,BCC_A2,0.5936855916138328,,1240.0
mc_fe,C_measured,4.2,1190.0,FCC_A1,0.39360367830373055,,1240.0
mc_fe,C_measured,4.2,1190.0,BCC_A2,0.606396321707403,,1240.0
mc_fe,C_measured,4.2,1200.0,FCC_A1,0.38056658297031304,,1240.0
mc_fe,C_measured,4.2,1200.0,BCC_A2,0.619433417033605,,1240.0
mc_fe,C_measured,4.2,1210.0,FCC_A1,0.36721210394901316,,1240.0
mc_fe,C_measured,4.2,1210.0,BCC_A2,0.6327878960443717,,1240.0
mc_fe,C_measured,4.2,1220.0,FCC_A1,0.35354905500351663,,1240.0
mc_fe,C_measured,4.2,1220.0,BCC_A2,0.6464509450035617,,1240.0
mc_fe,C_measured,4.2,1230.0,FCC_A1,0.3395858573694573,,1240.0
mc_fe,C_measured,4.2,1230.0,BCC_A2,0.6604141426376715,,1240.0
mc_fe,C_measured,4.2,1240.0,LIQUID,0.09612465923758397,,1240.0
mc_fe,C_measured,4.2,1240.0,FCC_A1,0.127231506420687,,1240.0
mc_fe,C_measured,4.2,1240.0,BCC_A2,0.7766438343764925,,1240.0
mc_fe,C_measured,4.2,1250.0,LIQUID,0.168408954825808,,1240.0
mc_fe,C_measured,4.2,1250.0,BCC_A2,0.8315910451633073,,1240.0
mc_fe,C_measured,4.2,1260.0,LIQUID,0.19746941305447283,,1240.0
mc_fe,C_measured,4.2,1260.0,BCC_A2,0.8025305869422191,,1240.0
mc_fe,C_measured,4.2,1270.0,LIQUID,0.22877302131658564,,1240.0
mc_fe,C_measured,4.2,1270.0,BCC_A2,0.7712269787184075,,1240.0
mc_fe,C_measured,4.2,1280.0,LIQUID,0.26216585167603773,,1240.0
mc_fe,C_measured,4.2,1280.0,BCC_A2,0.7378341483407788,,1240.0
mc_fe,C_measured,4.2,1290.0,LIQUID,0.2975832664696493,,1240.0
mc_fe,C_measured,4.2,1290.0,BCC_A2,0.7024167336182153,,1240.0
mc_fe,C_measured,4.2,1300.0,LIQUID,0.33506190392234114,,1240.0
mc_fe,C_measured,4.2,1300.0,BCC_A2,0.6649380961358925,,1240.0
mc_fe,C_measured,4.2,1310.0,LIQUID,0.3747375470389375,,1240.0
mc_fe,C_measured,4.2,1310.0,BCC_A2,0.6252624530046514,,1240.0
mc_fe,C_measured,4.2,1320.0,LIQUID,0.41683443580485113,,1240.0
mc_fe,C_measured,4.2,1320.0,BCC_A2,0.5831655642429988,,1240.0
mc_fe,C_measured,4.2,1330.0,LIQUID,0.4616487469535818,,1240.0
mc_fe,C_measured,4.2,1330.0,BCC_A2,0.5383512531057417,,1240.0
mc_fe,C_measured,4.2,1340.0,LIQUID,0.5095263383674065,,1240.0
mc_fe,C_measured,4.2,1340.0,BCC_A2,0.49047366164487805,,1240.0
mc_fe,C_measured,4.2,1350.0,LIQUID,0.560833363679972,,1240.0
mc_fe,C_measured,4.2,1350.0,BCC_A2,0.4391666363009003,,1240.0
mc_fe,C_measured,4.2,1360.0,LIQUID,0.6159184910459649,,1240.0
mc_fe,C_measured,4.2,1360.0,BCC_A2,0.38408150900251453,,1240.0
mc_fe,C_measured,4.2,1370.0,LIQUID,0.6750675518099428,,1240.0
mc_fe,C_measured,4.2,1370.0,BCC_A2,0.32493244813057287,,1240.0
mc_fe,C_measured,4.2,1380.0,LIQUID,0.7384555969810792,,1240.0
mc_fe,C_measured,4.2,1380.0,BCC_A2,0.26154440304843013,,1240.0
mc_fe,C_measured,4.2,1390.0,LIQUID,0.8061063801622561,,1240.0
mc_fe,C_measured,4.2,1390.0,BCC_A2,0.19389361983421585,,1240.0
mc_fe,C_measured,4.2,1400.0,LIQUID,0.8778724669870221,,1240.0
mc_fe,C_measured,4.2,1400.0,BCC_A2,0.12212753301949211,,1240.0
mc_fe,C_measured,4.2,425.0,BCC_A2,0.6319869598770775,,1240.0
mc_fe,C_measured,4.2,425.0,BETA_MN,0.14476822711666246,,1240.0
mc_fe,C_measured,4.2,425.0,FCC_A1,0.19518528298361557,,1240.0
mc_fe,C_measured,4.2,425.0,G_PHASE,0.0077896496866590986,,1240.0
mc_fe,C_measured,4.2,425.0,M23C6,0.020269879877666982,,1240.0
mc_fe,C_measured,4.2,450.0,BETA_MN,0.09392063820466076,,1240.0
mc_fe,C_measured,4.2,450.0,BCC_A2,0.5857530701653163,,1240.0
mc_fe,C_measured,4.2,450.0,FCC_A1,0.30176389607325393,,1240.0
mc_fe,C_measured,4.2,450.0,M23C6,0.01856239587967393,,1240.0
mc_fe,C_measured,4.2,475.0,BCC_A2,0.546484679773049,,1240.0
mc_fe,C_measured,4.2,475.0,BETA_MN,0.044444792151568026,,1240.0
mc_fe,C_measured,4.2,475.0,FCC_A1,0.3934709159433446,,1240.0
mc_fe,C_measured,4.2,475.0,M23C6,0.01559961226363811,,1240.0
mc_fe,C_measured,4.2,500.0,BCC_A2,0.4993808929239836,,1240.0
mc_fe,C_measured,4.2,500.0,FCC_A1,0.4900110630794625,,1240.0
mc_fe,C_measured,4.2,500.0,M23C6,0.010608044112840245,,1240.0
mc_fe,C_measured,4.2,525.0,BCC_A2,0.44099910196698194,,1240.0
mc_fe,C_measured,4.2,525.0,FCC_A1,0.5542864357379464,,1240.0
mc_fe,C_measured,4.2,525.0,K_CARB,0.004714462340482875,,1240.0
mc_fe,C_measured,4.2,550.0,BCC_A2,0.4219989451934809,,1240.0
mc_fe,C_measured,4.2,550.0,FCC_A1,0.578001054804065,,1240.0
mc_fe,C_measured,4.2,575.0,BCC_A2,0.4139534369179018,,1240.0
mc_fe,C_measured,4.2,575.0,FCC_A1,0.5860465630641893,,1240.0
mc_fe,C_measured,4.2,600.0,BCC_A2,0.4064920172693609,,1240.0
mc_fe,C_measured,4.2,600.0,FCC_A1,0.5935079827160429,,1240.0
mc_fe,C_measured,4.2,625.0,BCC_A2,0.3996543882232617,,1240.0
mc_fe,C_measured,4.2,625.0,FCC_A1,0.6003456117575356,,1240.0
mc_fe,C_measured,4.2,650.0,BCC_A2,0.39349151590142445,,1240.0
mc_fe,C_measured,4.2,650.0,FCC_A1,0.6065084840805184,,1240.0
mc_fe,C_measured,4.2,675.0,BCC_A2,0.3880646390786135,,1240.0
mc_fe,C_measured,4.2,675.0,FCC_A1,0.6119353609172068,,1240.0
mc_fe,C_measured,4.2,700.0,BCC_A2,0.3834445939743729,,1240.0
mc_fe,C_measured,4.2,700.0,FCC_A1,0.6165554060305466,,1240.0
