database,series,ni_at,T_C,label,fraction,alpha_solvus_C
mpea-02b,C_measured,7.4,1250.0,B2_BCC[A2],0.8070282509363004,1340.0
mpea-02b,C_measured,7.4,1260.0,A1_FCC,0.1639241982599889,1340.0
mpea-02b,C_measured,7.4,1260.0,B2_BCC[A2],0.83607580178546,1340.0
mpea-02b,C_measured,7.4,1270.0,A1_FCC,0.13743264010699552,1340.0
mpea-02b,C_measured,7.4,1270.0,B2_BCC[A2],0.8625673599092887,1340.0
mpea-02b,C_measured,7.4,1280.0,A1_FCC,0.11312835093267051,1340.0
mpea-02b,C_measured,7.4,1280.0,B2_BCC[A2],0.8868716490381637,1340.0
mpea-02b,C_measured,7.4,1290.0,A1_FCC,0.09066799277444093,1340.0
mpea-02b,C_measured,7.4,1290.0,B2_BCC[A2],0.9093320072997328,1340.0
mpea-02b,C_measured,7.4,1300.0,A1_FCC,0.06974221774534427,1340.0
mpea-02b,C_measured,7.4,1300.0,B2_BCC[A2],0.9302577825229518,1340.0
mpea-02b,C_measured,7.4,1310.0,A1_FCC,0.05007788929098274,1340.0
mpea-02b,C_measured,7.4,1310.0,B2_BCC[A2],0.9499221113219843,1340.0
mpea-02b,C_measured,7.4,1320.0,A1_FCC,0.03143657762655601,1340.0
mpea-02b,C_measured,7.4,1320.0,B2_BCC[A2],0.9685634235101891,1340.0
mpea-02b,C_measured,7.4,1330.0,A1_FCC,0.013611181359213933,1340.0
mpea-02b,C_measured,7.4,1330.0,B2_BCC[A2],0.9863888186686296,1340.0
mpea-02b,C_measured,7.4,1340.0,B2_BCC[A2],1.0000000000056568,1340.0
mpea-02b,C_measured,7.4,1350.0,B2_BCC[A2],0.9999999999761533,1340.0
mpea-02b,C_measured,7.4,1360.0,B2_BCC[A2],1.0000000000034077,1340.0
mpea-02b,C_measured,7.4,1370.0,B2_BCC[A2],0.9999999999872677,1340.0
mpea-02b,C_measured,7.4,1380.0,B2_BCC[A2],1.000000000009364,1340.0
mpea-02b,C_measured,7.4,1390.0,B2_BCC[A2],1.0000000000282678,1340.0
mpea-02b,C_measured,7.4,1400.0,B2_BCC[A2],1.0000000000061817,1340.0
mpea-02b,C_measured,7.4,400.0,A1_FCC,0.8045941442213456,1340.0
mpea-02b,C_measured,7.4,400.0,B2_BCC[ordered],0.1841357531216653,1340.0
mpea-02b,C_measured,7.4,400.0,M23C6_D84,0.011270112016459827,1340.0
mpea-02b,C_measured,7.4,425.0,A1_FCC,0.8117611894763059,1340.0
mpea-02b,C_measured,7.4,425.0,B2_BCC[ordered],0.18185198321072116,1340.0
mpea-02b,C_measured,7.4,425.0,M23C6_D84,0.006386836185884651,1340.0
mpea-02b,C_measured,7.4,450.0,A1_FCC,0.8209488627992826,1340.0
mpea-02b,C_measured,7.4,450.0,B2_BCC[ordered],0.1790511371957845,1340.0
mpea-02b,C_measured,7.4,475.0,A1_FCC,0.8239358547728676,1340.0
mpea-02b,C_measured,7.4,475.0,B2_BCC[ordered],0.17606414522593183,1340.0
mpea-02b,C_measured,7.4,500.0,A1_FCC,0.8273918437870196,1340.0
mpea-02b,C_measured,7.4,500.0,B2_BCC[ordered],0.17260815621034575,1340.0
mpea-02b,C_measured,7.4,525.0,A1_FCC,0.8313077180443121,1340.0
mpea-02b,C_measured,7.4,525.0,B2_BCC[ordered],0.16869228195412755,1340.0
mpea-02b,C_measured,7.4,550.0,B2_BCC[ordered],0.16433173156656314,1340.0
mpea-02b,C_measured,7.4,550.0,A1_FCC,0.8356682684343332,1340.0
mpea-02b,C_measured,7.4,575.0,A1_FCC,0.8404531410385326,1340.0
mpea-02b,C_measured,7.4,575.0,B2_BCC[ordered],0.15954685895647802,1340.0
mpea-02b,C_measured,7.4,600.0,B2_BCC[ordered],0.15436206793918414,1340.0
mpea-02b,C_measured,7.4,600.0,A1_FCC,0.8456379320558505,1340.0
mpea-02b,C_measured,7.4,625.0,B2_BCC[ordered],0.1488046728969124,1340.0
mpea-02b,C_measured,7.4,625.0,A1_FCC,0.8511953270972583,1340.0
mpea-02b,C_measured,7.4,650.0,A1_FCC,0.8570961902322896,1340.0
mpea-02b,C_measured,7.4,650.0,B2_BCC[ordered],0.14290380975478997,1340.0
mpea-02b,C_measured,7.4,675.0,A1_FCC,0.8633105249244218,1340.0
mpea-02b,C_measured,7.4,675.0,B2_BCC[ordered],0.136689475100646,1340.0
mpea-02b,C_measured,7.4,700.0,A1_FCC,0.8698082508288936,1340.0
mpea-02b,C_measured,7.4,700.0,B2_BCC[ordered],0.13019174916079426,1340.0
mpea-02b,C_measured,7.4,725.0,A1_FCC,0.8765597642811781,1340.0
mpea-02b,C_measured,7.4,725.0,B2_BCC[ordered],0.12344023572211117,1340.0
mpea-02b,C_measured,7.4,750.0,A1_FCC,0.8835362677000368,1340.0
mpea-02b,C_measured,7.4,750.0,B2_BCC[ordered],0.11646373226796711,1340.0
mpea-02b,C_measured,7.4,775.0,A1_FCC,0.8907098656958521,1340.0
mpea-02b,C_measured,7.4,775.0,B2_BCC[ordered],0.10929013428025086,1340.0
mpea-02b,C_measured,7.4,800.0,A1_FCC,0.8980534243968711,1340.0
mpea-02b,C_measured,7.4,800.0,B2_BCC[ordered],0.10194657560121739,1340.0
mpea-02b,C_measured,7.4,825.0,A1_FCC,0.9055401812659044,1340.0
mpea-02b,C_measured,7.4,825.0,B2_BCC[ordered],0.0944598187399163,1340.0
mpea-02b,C_measured,7.4,850.0,A1_FCC,0.9131430649689641,1340.0
mpea-02b,C_measured,7.4,850.0,B2_BCC[ordered],0.08685693502537689,1340.0
mpea-02b,C_measured,7.4,875.0,B2_BCC[ordered],0.0791663654472365,1340.0
mpea-02b,C_measured,7.4,875.0,A1_FCC,0.9208336350308394,1340.0
mpea-02b,C_measured,7.4,900.0,A1_FCC,0.9285804545586984,1340.0
mpea-02b,C_measured,7.4,900.0,B2_BCC[ordered],0.0714195455429405,1340.0
mpea-02b,C_measured,7.4,925.0,A1_FCC,0.9363465323720611,1340.0
mpea-02b,C_measured,7.4,925.0,B2_BCC[ordered],0.06365346765120077,1340.0
mpea-02b,C_measured,7.4,950.0,A1_FCC,0.9440850751711181,1340.0
mpea-02b,C_measured,7.4,950.0,B2_BCC[ordered],0.0559149248373924,1340.0
mpea-02b,C_measured,7.8,1000.0,A1_FCC,0.9488989589856048,1340.0
mpea-02b,C_measured,7.8,1000.0,B2_BCC[ordered],0.051101041014225815,1340.0
mpea-02b,C_measured,7.8,1010.0,A1_FCC,0.9516336898539791,1340.0
mpea-02b,C_measured,7.8,1010.0,B2_BCC[ordered],0.048366310148184835,1340.0
mpea-02b,C_measured,7.8,1020.0,A1_FCC,0.9542857661869153,1340.0
mpea-02b,C_measured,7.8,1020.0,B2_BCC[ordered],0.04571423381300163,1340.0
mpea-02b,C_measured,7.8,1030.0,A1_FCC,0.9568343238983664,1340.0
mpea-02b,C_measured,7.8,1030.0,B2_BCC[ordered],0.04316567611581447,1340.0
mpea-02b,C_measured,7.8,1040.0,A1_FCC,0.959251624039202,1340.0
mpea-02b,C_measured,7.8,1040.0,B2_BCC[ordered],0.04074837595231805,1340.0
mpea-02b,C_measured,7.8,1050.0,A1_FCC,0.9614995721528086,1340.0
mpea-02b,C_measured,7.8,1050.0,B2_BCC[ordered],0.03850042786244685,1340.0
mpea-02b,C_measured,7.8,1060.0,A1_FCC,0.9635236956749392,1340.0
mpea-02b,C_measured,7.8,1060.0,B2_BCC[ordered],0.03647630433294529,1340.0
mpea-02b,C_measured,7.8,1070.0,A1_FCC,0.9652419233624224,1340.0
mpea-02b,C_measured,7.8,1070.0,B2_BCC[ordered],0.034758076637946764,1340.0
mpea-02b,C_measured,7.8,1080.0,A1_FCC,0.9665215097730984,1340.0
mpea-02b,C_measured,7.8,1080.0,B2_BCC[ordered],0.03347849023894624,1340.0
mpea-02b,C_measured,7.8,1090.0,A1_FCC,0.9671244169015446,1340.0
mpea-02b,C_measured,7.8,1090.0,B2_BCC[ordered],0.03287558312095995,1340.0
mpea-02b,C_measured,7.8,1100.0,A1_FCC,0.966546151181199,1340.0
mpea-02b,C_measured,7.8,1100.0,B2_BCC[ordered],0.03345384881519362,1340.0
mpea-02b,C_measured,7.8,1110.0,A1_FCC,0.9632896205320058,1340.0
mpea-02b,C_measured,7.8,1110.0,B2_BCC[ordered],0.03671037951137388,1340.0
mpea-02b,C_measured,7.8,1120.0,B2_BCC[A2],0.1317312986897767,1340.0
mpea-02b,C_measured,7.8,1120.0,A1_FCC,0.8682687013230248,1340.0
mpea-02b,C_measured,7.8,1130.0,B2_BCC[A2],0.19162046115010048,1340.0
mpea-02b,C_measured,7.8,1130.0,A1_FCC,0.8083795388820002,1340.0
mpea-02b,C_measured,7.8,1140.0,A1_FCC,0.7479083250896973,1340.0
mpea-02b,C_measured,7.8,1140.0,B2_BCC[A2],0.2520916749683253,1340.0
mpea-02b,C_measured,7.8,1150.0,A1_FCC,0.6872913079945061,1340.0
mpea-02b,C_measured,7.8,1150.0,B2_BCC[A2],0.3127086920205057,1340.0
mpea-02b,C_measured,7.8,1160.0,A1_FCC,0.6270732271708064,1340.0
mpea-02b,C_measured,7.8,1160.0,B2_BCC[A2],0.3729267728685047,1340.0
mpea-02b,C_measured,7.8,1170.0,A1_FCC,0.5678945653579822,1340.0
mpea-02b,C_measured,7.8,1170.0,B2_BCC[A2],0.4321054346416576,1340.0
mpea-02b,C_measured,7.8,1180.0,A1_FCC,0.5104564966940068,1340.0
mpea-02b,C_measured,7.8,1180.0,B2_BCC[A2],0.4895435032958701,1340.0
mpea-02b,C_measured,7.8,1190.0,A1_FCC,0.4554617008507177,1340.0
mpea-02b,C_measured,7.8,1190.0,B2_BCC[A2],0.5445382991899324,1340.0
mpea-02b,C_measured,7.8,1200.0,A1_FCC,0.4035383914293528,1340.0
mpea-02b,C_measured,7.8,1200.0,B2_BCC[A2],0.5964616085757003,1340.0
mpea-02b,C_measured,7.8,1210.0,A1_FCC,0.35516521112809685,1340.0
mpea-02b,C_measured,7.8,1210.0,B2_BCC[A2],0.6448347888722438,1340.0
mpea-02b,C_measured,7.8,1220.0,A1_FCC,0.31061904077420527,1340.0
mpea-02b,C_measured,7.8,1220.0,B2_BCC[A2],0.6893809591754672,1340.0
mpea-02b,C_measured,7.8,1230.0,A1_FCC,0.26996102697043195,1340.0
mpea-02b,C_measured,7.8,1230.0,B2_BCC[A2],0.7300389730125032,1340.0
mpea-02b,C_measured,7.8,1240.0,A1_FCC,0.2330611284805857,1340.0
mpea-02b,C_measured,7.8,1240.0,B2_BCC[A2],0.766938871507184,1340.0
mpea-02b,C_measured,7.8,1250.0,A1_FCC,0.1996730323631821,1340.0
mpea-02b,C_measured,7.8,1250.0,B2_BCC[A2],0.8003269676580328,1340.0
mpea-02b,C_measured,7.8,1260.0,A1_FCC,0.16939033798838696,1340.0
mpea-02b,C_measured,7.8,1260.0,B2_BCC[A2],0.8306096620224935,1340.0
mpea-02b,C_measured,7.8,1270.0,A1_FCC,0.14185422401847675,1340.0
mpea-02b,C_measured,7.8,1270.0,B2_BCC[A2],0.8581457759945974,1340.0
mpea-02b,C_measured,7.8,1280.0,A1_FCC,0.11667696877141087,1340.0
mpea-02b,C_measured,7.8,1280.0,B2_BCC[A2],0.8833230312199228,1340.0
mpea-02b,C_measured,7.8,1290.0,A1_FCC,0.09349301634876259,1340.0
mpea-02b,C_measured,7.8,1290.0,B2_BCC[A2],0.9065069836717413,1340.0
mpea-02b,C_measured,7.8,1300.0,A1_FCC,0.07197082184704286,1340.0
mpea-02b,C_measured,7.8,1300.0,B2_BCC[A2],0.9280291781729666,1340.0
mpea-02b,C_measured,7.8,1310.0,A1_FCC,0.05181683292479152,1340.0
mpea-02b,C_measured,7.8,1310.0,B2_BCC[A2],0.9481831671034403,1340.0
mpea-02b,C_measured,7.8,1320.0,A1_FCC,0.03277473835612273,1340.0
mpea-02b,C_measured,7.8,1320.0,B2_BCC[A2],0.967225261743343,1340.0
mpea-02b,C_measured,7.8,1330.0,A1_FCC,0.01462224358688973,1340.0
mpea-02b,C_measured,7.8,1330.0,B2_BCC[A2],0.9853777567548708,1340.0
mpea-02b,C_measured,7.8,1340.0,B2_BCC[A2],0.9999999999984402,1340.0
mpea-02b,C_measured,7.8,1350.0,B2_BCC[A2],0.9999999999850501,1340.0
mpea-02b,C_measured,7.8,1360.0,B2_BCC[A2],0.9999999999792469,1340.0
mpea-02b,C_measured,7.8,1370.0,B2_BCC[A2],1.0000000000159612,1340.0
mpea-02b,C_measured,7.8,1380.0,B2_BCC[A2],0.9999999999879037,1340.0
mpea-02b,C_measured,7.8,1390.0,B2_BCC[A2],0.9999999999964192,1340.0
mpea-02b,C_measured,7.8,1400.0,B2_BCC[A2],0.9999999999687258,1340.0
mpea-02b,C_measured,7.8,400.0,M23C6_D84,0.011754946254834654,1340.0
mpea-02b,C_measured,7.8,400.0,A1_FCC,0.7955730147084795,1340.0
mpea-02b,C_measured,7.8,400.0,B2_BCC[ordered],0.19267204776390037,1340.0
mpea-02b,C_measured,7.8,425.0,M23C6_D84,0.007069718720947376,1340.0
mpea-02b,C_measured,7.8,425.0,A1_FCC,0.8025406690908327,1340.0
mpea-02b,C_measured,7.8,425.0,B2_BCC[ordered],0.19038962105515722,1340.0
mpea-02b,C_measured,7.8,450.0,A1_FCC,0.8114807258702701,1340.0
mpea-02b,C_measured,7.8,450.0,M23C6_D84,0.0009331970047391603,1340.0
mpea-02b,C_measured,7.8,450.0,B2_BCC[ordered],0.18758608614383634,1340.0
mpea-02b,C_measured,7.8,475.0,A1_FCC,0.8154557738913868,1340.0
mpea-02b,C_measured,7.8,475.0,B2_BCC[ordered],0.18454422609182325,1340.0
mpea-02b,C_measured,7.8,500.0,A1_FCC,0.8189289699554286,1340.0
mpea-02b,C_measured,7.8,500.0,B2_BCC[ordered],0.1810710300400761,1340.0
mpea-02b,C_measured,7.8,525.0,A1_FCC,0.8228637086478566,1340.0
mpea-02b,C_measured,7.8,525.0,B2_BCC[ordered],0.17713629134255235,1340.0
mpea-02b,C_measured,7.8,550.0,A1_FCC,0.8272430210884418,1340.0
mpea-02b,C_measured,7.8,550.0,B2_BCC[ordered],0.1727569789130195,1340.0
mpea-02b,C_measured,7.8,575.0,B2_BCC[ordered],0.16795530477830797,1340.0
mpea-02b,C_measured,7.8,575.0,A1_FCC,0.8320446951943362,1340.0
mpea-02b,C_measured,7.8,600.0,A1_FCC,0.8372424397473374,1340.0
mpea-02b,C_measured,7.8,600.0,B2_BCC[ordered],0.1627575602473679,1340.0
mpea-02b,C_measured,7.8,625.0,A1_FCC,0.8428070809448532,1340.0
mpea-02b,C_measured,7.8,625.0,B2_BCC[ordered],0.1571929190578441,1340.0
mpea-02b,C_measured,7.8,650.0,A1_FCC,0.8487076909214646,1340.0
mpea-02b,C_measured,7.8,650.0,B2_BCC[ordered],0.15129230903105997,1340.0
mpea-02b,C_measured,7.8,675.0,A1_FCC,0.8549125659834248,1340.0
mpea-02b,C_measured,7.8,675.0,B2_BCC[ordered],0.14508743401180138,1340.0
mpea-02b,C_measured,7.8,700.0,A1_FCC,0.8613899976508609,1340.0
mpea-02b,C_measured,7.8,700.0,B2_BCC[ordered],0.138610002349081,1340.0
mpea-02b,C_measured,7.8,725.0,A1_FCC,0.8681088059294061,1340.0
mpea-02b,C_measured,7.8,725.0,B2_BCC[ordered],0.13189119410412764,1340.0
mpea-02b,C_measured,7.8,750.0,B2_BCC[ordered],0.12496137866414828,1340.0
mpea-02b,C_measured,7.8,750.0,A1_FCC,0.875038621365393,1340.0
mpea-02b,C_measured,7.8,775.0,A1_FCC,0.8821499150245115,1340.0
mpea-02b,C_measured,7.8,775.0,B2_BCC[ordered],0.11785008498397234,1340.0
mpea-02b,C_measured,7.8,800.0,A1_FCC,0.8894137726831991,1340.0
mpea-02b,C_measured,7.8,800.0,B2_BCC[ordered],0.11058622732631344,1340.0
mpea-02b,C_measured,7.8,825.0,A1_FCC,0.8968013972714146,1340.0
mpea-02b,C_measured,7.8,825.0,B2_BCC[ordered],0.10319860271833715,1340.0
mpea-02b,C_measured,7.8,850.0,A1_FCC,0.9042832920388654,1340.0
mpea-02b,C_measured,7.8,850.0,B2_BCC[ordered],0.09571670796025275,1340.0
mpea-02b,C_measured,7.8,875.0,A1_FCC,0.9118280219055538,1340.0
mpea-02b,C_measured,7.8,875.0,B2_BCC[ordered],0.08817197885517788,1340.0
mpea-02b,C_measured,7.8,900.0,A1_FCC,0.9194003454126772,1340.0
mpea-02b,C_measured,7.8,900.0,B2_BCC[ordered],0.08059965476304275,1340.0
mpea-02b,C_measured,7.8,925.0,A1_FCC,0.9269583252148802,1340.0
mpea-02b,C_measured,7.8,925.0,B2_BCC[ordered],0.07304167483918157,1340.0
mpea-02b,C_measured,7.8,950.0,A1_FCC,0.9344486096635194,1340.0
mpea-02b,C_measured,7.8,950.0,B2_BCC[ordered],0.0655513903462739,1340.0
mpea-02b,C_free,4.2,1000.0,A1_FCC,0.9999999999483464,1150.0
mpea-02b,C_free,4.2,1010.0,A1_FCC,1.0000000000379001,1150.0
mpea-02b,C_free,4.2,1020.0,A1_FCC,1.000000000010015,1150.0
mpea-02b,C_free,4.2,1030.0,A1_FCC,0.9679869358536154,1150.0
mpea-02b,C_free,4.2,1030.0,B2_BCC[A2],0.03201306416678315,1150.0
mpea-02b,C_free,4.2,1040.0,A1_FCC,0.905774037584501,1150.0
mpea-02b,C_free,4.2,1040.0,B2_BCC[A2],0.09422596247675119,1150.0
mpea-02b,C_free,4.2,1050.0,A1_FCC,0.8406641631070836,1150.0
mpea-02b,C_free,4.2,1050.0,B2_BCC[A2],0.15933583688602437,1150.0
mpea-02b,C_free,4.2,1060.0,A1_FCC,0.7723866133350397,1150.0
mpea-02b,C_free,4.2,1060.0,B2_BCC[A2],0.22761338672135203,1150.0
mpea-02b,C_free,4.2,1070.0,A1_FCC,0.7006416531422626,1150.0
mpea-02b,C_free,4.2,1070.0,B2_BCC[A2],0.29935834687070223,1150.0
mpea-02b,C_free,4.2,1080.0,A1_FCC,0.6250972960746183,1150.0
mpea-02b,C_free,4.2,1080.0,B2_BCC[A2],0.3749027039765066,1150.0
mpea-02b,C_free,4.2,1090.0,A1_FCC,0.5453858473971911,1150.0
mpea-02b,C_free,4.2,1090.0,B2_BCC[A2],0.4546141523393233,1150.0
mpea-02b,C_free,4.2,1100.0,A1_FCC,0.46110033123206645,1150.0
mpea-02b,C_free,4.2,1100.0,B2_BCC[A2],0.5388996688433711,1150.0
mpea-02b,C_free,4.2,1110.0,B2_BCC[A2],0.6282088310797254,1150.0
mpea-02b,C_free,4.2,1110.0,A1_FCC,0.37179116898867787,1150.0
mpea-02b,C_free,4.2,1120.0,B2_BCC[A2],0.7230355580215183,1150.0
mpea-02b,C_free,4.2,1120.0,A1_FCC,0.276964442055263,1150.0
mpea-02b,C_free,4.2,1130.0,A1_FCC,0.17608778652827506,1150.0
mpea-02b,C_free,4.2,1130.0,B2_BCC[A2],0.8239122135356042,1150.0
mpea-02b,C_free,4.2,1140.0,A1_FCC,0.06864923465704331,1150.0
mpea-02b,C_free,4.2,1140.0,B2_BCC[A2],0.931350765395046,1150.0
mpea-02b,C_free,4.2,1150.0,B2_BCC[A2],1.0000000000108298,1150.0
mpea-02b,C_free,4.2,1160.0,B2_BCC[A2],0.9999999999775433,1150.0
mpea-02b,C_free,4.2,1170.0,B2_BCC[A2],0.9999999999856699,1150.0
mpea-02b,C_free,4.2,1180.0,B2_BCC[A2],0.9999999999958223,1150.0
mpea-02b,C_free,4.2,1190.0,B2_BCC[A2],1.0000000000315354,1150.0
mpea-02b,C_free,4.2,1200.0,B2_BCC[A2],1.0000000000548115,1150.0
mpea-02b,C_free,4.2,1210.0,B2_BCC[A2],1.0000000000031608,1150.0
mpea-02b,C_free,4.2,1220.0,B2_BCC[A2],0.9999999999925556,1150.0
mpea-02b,C_free,4.2,1230.0,B2_BCC[A2],1.0000000000029454,1150.0
mpea-02b,C_free,4.2,1240.0,B2_BCC[A2],1.0000000000005311,1150.0
mpea-02b,C_free,4.2,1250.0,B2_BCC[A2],1.0000000000181346,1150.0
mpea-02b,C_free,4.2,1260.0,B2_BCC[A2],1.0000000000397407,1150.0
mpea-02b,C_free,4.2,1270.0,B2_BCC[A2],1.0000000000066347,1150.0
mpea-02b,C_free,4.2,1280.0,B2_BCC[A2],0.9999999999772047,1150.0
mpea-02b,C_free,4.2,1290.0,B2_BCC[A2],1.0000000000172777,1150.0
mpea-02b,C_free,4.2,1300.0,B2_BCC[A2],0.9999999999657866,1150.0
mpea-02b,C_free,4.2,1310.0,B2_BCC[A2],0.9999999999666747,1150.0
mpea-02b,C_free,4.2,1320.0,B2_BCC[A2],1.0000000000003049,1150.0
mpea-02b,C_free,4.2,1330.0,B2_BCC[A2],0.9999999999585405,1150.0
mpea-02b,C_free,4.2,1340.0,B2_BCC[A2],1.0000000000210914,1150.0
mpea-02b,C_free,4.2,1350.0,B2_BCC[A2],1.0000000000376548,1150.0
mpea-02b,C_free,4.2,1360.0,B2_BCC[A2],1.0000000000070612,1150.0
mpea-02b,C_free,4.2,1370.0,B2_BCC[A2],1.0000000000047973,1150.0
mpea-02b,C_free,4.2,1380.0,B2_BCC[A2],0.9999999999767688,1150.0
mpea-02b,C_free,4.2,1390.0,B2_BCC[A2],1.000000000020861,1150.0
mpea-02b,C_free,4.2,1400.0,B2_BCC[A2],1.000000000015015,1150.0
mpea-02b,C_free,4.2,400.0,A1_FCC,0.31254794097540434,1150.0
mpea-02b,C_free,4.2,400.0,B2_BCC[ordered],0.11032371315377067,1150.0
mpea-02b,C_free,4.2,400.0,B2_BCC[A2],0.13999200406712814,1150.0
mpea-02b,C_free,4.2,400.0,CUB_A13,0.4371363418303145,1150.0
mpea-02b,C_free,4.2,425.0,B2_BCC[ordered],0.10723477906637668,1150.0
mpea-02b,C_free,4.2,425.0,A1_FCC,0.7027791924175363,1150.0
mpea-02b,C_free,4.2,425.0,CUB_A13,0.1899860287315761,1150.0
mpea-02b,C_free,4.2,450.0,B2_BCC[ordered],0.105205695805651,1150.0
mpea-02b,C_free,4.2,450.0,A1_FCC,0.7678696550641654,1150.0
mpea-02b,C_free,4.2,450.0,CUB_A13,0.12692464917112803,1150.0
mpea-02b,C_free,4.2,475.0,A1_FCC,0.8374803895419041,1150.0
mpea-02b,C_free,4.2,475.0,B2_BCC[ordered],0.10248511047073187,1150.0
mpea-02b,C_free,4.2,475.0,CUB_A13,0.06003450005029872,1150.0
mpea-02b,C_free,4.2,500.0,A1_FCC,0.9009996474457861,1150.0
mpea-02b,C_free,4.2,500.0,B2_BCC[ordered],0.09900035256647093,1150.0
mpea-02b,C_free,4.2,525.0,A1_FCC,0.9051746754077952,1150.0
mpea-02b,C_free,4.2,525.0,B2_BCC[ordered],0.09482532456916332,1150.0
mpea-02b,C_free,4.2,550.0,A1_FCC,0.9098201434212496,1150.0
mpea-02b,C_free,4.2,550.0,B2_BCC[ordered],0.09017985656791197,1150.0
mpea-02b,C_free,4.2,575.0,A1_FCC,0.9149295201420675,1150.0
mpea-02b,C_free,4.2,575.0,B2_BCC[ordered],0.08507047985383509,1150.0
mpea-02b,C_free,4.2,600.0,A1_FCC,0.9204932233330622,1150.0
mpea-02b,C_free,4.2,600.0,B2_BCC[ordered],0.07950677662873117,1150.0
mpea-02b,C_free,4.2,625.0,A1_FCC,0.9264996902036665,1150.0
mpea-02b,C_free,4.2,625.0,B2_BCC[ordered],0.07350030979980014,1150.0
mpea-02b,C_free,4.2,650.0,A1_FCC,0.9329365464234285,1150.0
mpea-02b,C_free,4.2,650.0,B2_BCC[ordered],0.06706345359975995,1150.0
mpea-02b,C_free,4.2,675.0,B2_BCC[ordered],0.060208148018488505,1150.0
mpea-02b,C_free,4.2,675.0,A1_FCC,0.9397918520007773,1150.0
mpea-02b,C_free,4.2,700.0,A1_FCC,0.9470554291951068,1150.0
mpea-02b,C_free,4.2,700.0,B2_BCC[ordered],0.05294457081002452,1150.0
mpea-02b,C_free,4.2,725.0,A1_FCC,0.9547203246087379,1150.0
mpea-02b,C_free,4.2,725.0,B2_BCC[ordered],0.045279675371506886,1150.0
mpea-02b,C_free,4.2,750.0,A1_FCC,0.9627845257289211,1150.0
mpea-02b,C_free,4.2,750.0,B2_BCC[ordered],0.037215474266757975,1150.0
mpea-02b,C_free,4.2,775.0,B2_BCC[ordered],0.028746833379833137,1150.0
mpea-02b,C_free,4.2,775.0,A1_FCC,0.9712531666173655,1150.0
mpea-02b,C_free,4.2,800.0,A1_FCC,0.9801416583774948,1150.0
mpea-02b,C_free,4.2,800.0,B2_BCC[ordered],0.01985834162327149,1150.0
mpea-02b,C_free,4.2,825.0,B2_BCC[ordered],0.010519418024043985,1150.0
mpea-02b,C_free,4.2,825.0,A1_FCC,0.9894805820125331,1150.0
mpea-02b,C_free,4.2,850.0,B2_BCC[ordered],0.0006759385052677464,1150.0
mpea-02b,C_free,4.2,850.0,A1_FCC,0.9993240614997158,1150.0
mpea-02b,C_free,4.2,875.0,A1_FCC,0.9999999999977497,1150.0
mpea-02b,C_free,4.2,900.0,A1_FCC,1.0000000000059925,1150.0
mpea-02b,C_free,4.2,925.0,A1_FCC,1.0000000000040192,1150.0
mpea-02b,C_free,4.2,950.0,A1_FCC,0.9999999999704446,1150.0
mpea-02b,C_free,4.6,1000.0,A1_FCC,0.9999999999840592,1160.0
mpea-02b,C_free,4.6,1010.0,A1_FCC,1.0000000000271096,1160.0
mpea-02b,C_free,4.6,1020.0,A1_FCC,0.9999999999567483,1160.0
mpea-02b,C_free,4.6,1030.0,A1_FCC,0.999999999977606,1160.0
mpea-02b,C_free,4.6,1040.0,A1_FCC,0.9448408125691861,1160.0
mpea-02b,C_free,4.6,1040.0,B2_BCC[A2],0.05515918739424584,1160.0
mpea-02b,C_free,4.6,1050.0,A1_FCC,0.8805596834086324,1160.0
mpea-02b,C_free,4.6,1050.0,B2_BCC[A2],0.11944031651383971,1160.0
mpea-02b,C_free,4.6,1060.0,A1_FCC,0.8132021581794514,1160.0
mpea-02b,C_free,4.6,1060.0,B2_BCC[A2],0.18679784178322464,1160.0
mpea-02b,C_free,4.6,1070.0,A1_FCC,0.7424787241775382,1160.0
mpea-02b,C_free,4.6,1070.0,B2_BCC[A2],0.25752127527481367,1160.0
mpea-02b,C_free,4.6,1080.0,A1_FCC,0.6680688504886685,1160.0
mpea-02b,C_free,4.6,1080.0,B2_BCC[A2],0.3319311493796741,1160.0
mpea-02b,C_free,4.6,1090.0,A1_FCC,0.58961765463179,1160.0
mpea-02b,C_free,4.6,1090.0,B2_BCC[A2],0.41038234525878686,1160.0
mpea-02b,C_free,4.6,1100.0,A1_FCC,0.5067323996388389,1160.0
mpea-02b,C_free,4.6,1100.0,B2_BCC[A2],0.49326760033956624,1160.0
mpea-02b,C_free,4.6,1110.0,A1_FCC,0.4189790306175109,1160.0
mpea-02b,C_free,4.6,1110.0,B2_BCC[A2],0.5810209693785006,1160.0
mpea-02b,C_free,4.6,1120.0,A1_FCC,0.32587945488010145,1160.0
mpea-02b,C_free,4.6,1120.0,B2_BCC[A2],0.6741205450734524,1160.0
mpea-02b,C_free,4.6,1130.0,A1_FCC,0.22691229445292066,1160.0
mpea-02b,C_free,4.6,1130.0,B2_BCC[A2],0.7730877055033173,1160.0
mpea-02b,C_free,4.6,1140.0,A1_FCC,0.12153243457206332,1160.0
mpea-02b,C_free,4.6,1140.0,B2_BCC[A2],0.8784675653778724,1160.0
mpea-02b,C_free,4.6,1150.0,A1_FCC,0.009394586491836426,1160.0
mpea-02b,C_free,4.6,1150.0,B2_BCC[A2],0.9906054134678374,1160.0
mpea-02b,C_free,4.6,1160.0,B2_BCC[A2],1.0000000000155038,1160.0
